season_name,total_points,rank
2012/13,1860,719724
2013/14,2200,291162
2014/15,2050,110810
2015/16,2050,401902
2016/17,1944,897001
2017/18,1949,1599959
2018/19,1960,2372290
2019/20,2083,1052780
2020/21,2193,959279
2021/22,2483,131654
2022/23,2480,237471
2023/24,2462,151207
2024/25,2446,311417
