season_name,total_points,rank
2012/13,1598,1810672
2017/18,2121,385640
2018/19,1999,1893114
2019/20,1913,2927048
2020/21,2387,110153
2021/22,2488,124419
2022/23,2277,1779881
2023/24,1819,6989916
2024/25,2109,4152385
