event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,58,58,3379513,3653635,3379511,40,0,1000,0,0,15
2,52,110,4994518,5097757,3528824,50,4,998,1,0,1
3,56,166,2717662,2782298,2304325,25,8,1001,1,0,3
4,72,238,2931949,3038132,1752504,30,0,997,0,0,7
5,65,303,206013,223755,573940,5,0,1002,0,0,8
6,71,374,962897,999612,326891,10,0,1004,0,0,4
7,52,426,8323350,8440002,868514,70,0,1006,0,0,5
8,71,497,2036898,2042163,727047,20,17,1007,4,0,13
9,34,531,10544504,10589642,1260269,90,1,1008,1,0,7
10,92,623,196492,209925,633095,5,1,1012,0,0,9
11,50,673,1558966,1605315,433929,15,12,1013,1,0,7
12,64,737,376282,386636,161676,5,2,1018,1,0,0
13,71,808,86318,103586,35549,1,2,1020,0,0,1
14,69,877,3655062,3688240,41042,30,4,1021,2,0,2
15,67,944,1150327,1171904,21323,10,9,1023,1,0,4
16,101,1045,56747,60904,5137,1,15,1025,5,0,4
17,82,1127,2543657,2614096,5422,25,15,1035,0,0,7
18,54,1181,2465745,2498796,3689,20,8,1039,2,0,11
19,38,1219,7227458,7477267,4534,60,8,1042,0,0,2
20,52,1271,2873814,2917735,5008,25,4,1039,1,0,1
21,66,1337,979997,1048614,2838,10,4,1036,0,0,3
22,36,1373,8577727,8660094,4134,70,9,1032,1,0,6
23,34,1407,10379016,10544370,6519,85,9,1034,0,0,13
24,66,1473,2532132,2550327,6309,20,2,1034,3,0,18
25,79,1552,684749,696824,4156,10,13,1039,2,0,3
26,54,1606,8012562,8183954,9459,65,13,1042,0,0,20
27,59,1665,1345812,1440436,5183,15,13,1043,0,0,5
28,68,1733,2828134,2838148,7575,25,25,1036,3,0,8
29,74,1807,1605990,1684156,4299,15,25,1037,0,0,6
30,60,1867,908062,971518,3682,10,25,1039,0,0,9
31,69,1932,376435,378723,2884,5,0,1036,4,4,2
32,55,1987,3494686,3704870,3537,30,37,1026,0,0,11
33,128,2115,115292,126449,1881,1,37,1028,0,0,0
34,79,2194,32550,37944,674,1,37,1028,0,0,15
35,55,2249,4551058,4773831,708,40,37,1030,0,0,21
36,92,2341,955950,978611,408,10,42,1033,1,0,11
37,16,2357,9507648,9526603,713,75,0,1035,2,0,18
