id,name,short_name,created,closed,rank,max_entries,league_type,scoring,admin_entry,start_event,entry_can_leave,entry_can_admin,entry_can_invite,has_cup,cup_league,cup_qualified,rank_count,entry_percentile_rank,active_phases,featured_entry_ids,entry_rank,entry_last_rank
14,Man Utd,team-14,2025-07-20T23:14:28.555028Z,False,,,s,c,,1,False,False,False,True,2849441.0,True,1909128,1,"[{'phase': 1, 'rank': 27, 'last_rank': 34, 'rank_sort': 27, 'total': 2392, 'league_id': 14, 'rank_count': 1909128, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 91617, 'last_rank': 120423, 'rank_sort': 91827, 'total': 189, 'league_id': 14, 'rank_count': 1909128, 'entry_percentile_rank': 5}]",[],27,34
181,Norway,region-161,2025-07-20T23:14:31.569226Z,False,,,s,c,,1,False,False,False,True,2872801.0,True,256865,1,"[{'phase': 1, 'rank': 8, 'last_rank': 17, 'rank_sort': 8, 'total': 2392, 'league_id': 181, 'rank_count': 256865, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 12457, 'last_rank': 18503, 'rank_sort': 12484, 'total': 189, 'league_id': 181, 'rank_count': 256865, 'entry_percentile_rank': 5}]",[],8,17
276,Gameweek 1,event-1,2025-07-20T23:14:33.264422Z,False,,,s,c,,1,False,False,False,False,,,9447133,1,"[{'phase': 1, 'rank': 103, 'last_rank': 171, 'rank_sort': 103, 'total': 2392, 'league_id': 276, 'rank_count': 9447133, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 494187, 'last_rank': 732813, 'rank_sort': 495356, 'total': 189, 'league_id': 276, 'rank_count': 9424753, 'entry_percentile_rank': 10}]",[],103,171
314,Overall,overall,2025-07-20T23:14:33.933835Z,False,,,s,c,,1,False,False,False,True,2815434.0,True,12983980,1,"[{'phase': 1, 'rank': 103, 'last_rank': 171, 'rank_sort': 103, 'total': 2392, 'league_id': 314, 'rank_count': 12983980, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 543750, 'last_rank': 853193, 'rank_sort': 544919, 'total': 189, 'league_id': 314, 'rank_count': 12983975, 'entry_percentile_rank': 5}]",[],103,171
333,Second Chance,sc,2025-07-20T23:14:34.276586Z,False,,,s,c,,21,False,False,False,False,,,12983978,1,"[{'phase': 1, 'rank': 1810, 'last_rank': 3416, 'rank_sort': 1810, 'total': 1129, 'league_id': 333, 'rank_count': 12983978, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 543750, 'last_rank': 853193, 'rank_sort': 544919, 'total': 189, 'league_id': 333, 'rank_count': 12983975, 'entry_percentile_rank': 5}]",[],1810,3416
350472,Aussie Rules,,2025-07-25T00:27:20.783929Z,False,,,x,c,999495.0,1,False,False,False,True,3370795.0,True,11,10,"[{'phase': 1, 'rank': 1, 'last_rank': 1, 'rank_sort': 1, 'total': 2392, 'league_id': 350472, 'rank_count': 11, 'entry_percentile_rank': 10}, {'phase': 11, 'rank': 1, 'last_rank': 2, 'rank_sort': 1, 'total': 189, 'league_id': 350472, 'rank_count': 11, 'entry_percentile_rank': 10}]",[],1,1
350474,Fantasy 25/26,,2025-07-25T00:27:21.930098Z,False,,,x,c,999495.0,1,False,False,False,True,2966059.0,True,43,5,"[{'phase': 1, 'rank': 1, 'last_rank': 1, 'rank_sort': 1, 'total': 2392, 'league_id': 350474, 'rank_count': 43, 'entry_percentile_rank': 5}, {'phase': 11, 'rank': 3, 'last_rank': 8, 'rank_sort': 3, 'total': 189, 'league_id': 350474, 'rank_count': 43, 'entry_percentile_rank': 10}]",[],1,1
1181887,Elden storfamilie-liga 25/26,,2025-08-10T21:29:06.428574Z,False,,,x,c,5416469.0,1,False,False,False,True,3402963.0,True,12,10,"[{'phase': 1, 'rank': 1, 'last_rank': 1, 'rank_sort': 1, 'total': 2392, 'league_id': 1181887, 'rank_count': 12, 'entry_percentile_rank': 10}, {'phase': 11, 'rank': 2, 'last_rank': 2, 'rank_sort': 2, 'total': 189, 'league_id': 1181887, 'rank_count': 12, 'entry_percentile_rank': 20}]",[],1,1
1181905,Nordstrandgutta's liga,,2025-08-10T21:29:31.980317Z,False,,,x,c,5416469.0,1,False,False,False,True,3402980.0,True,12,10,"[{'phase': 1, 'rank': 1, 'last_rank': 1, 'rank_sort': 1, 'total': 2392, 'league_id': 1181905, 'rank_count': 12, 'entry_percentile_rank': 10}, {'phase': 11, 'rank': 2, 'last_rank': 2, 'rank_sort': 2, 'total': 189, 'league_id': 1181905, 'rank_count': 12, 'entry_percentile_rank': 20}]",[],1,1
1269278,Det Gode Selskab,,2025-08-11T18:25:08.095056Z,False,,,x,c,4310886.0,1,False,False,False,True,3445159.0,True,16,10,"[{'phase': 1, 'rank': 1, 'last_rank': 1, 'rank_sort': 1, 'total': 2392, 'league_id': 1269278, 'rank_count': 16, 'entry_percentile_rank': 10}, {'phase': 11, 'rank': 1, 'last_rank': 3, 'rank_sort': 1, 'total': 189, 'league_id': 1269278, 'rank_count': 16, 'entry_percentile_rank': 10}]",[],1,1
