event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,81,81,171132,171179,171132,5,0,1000,0,0,9
2,36,117,9332631,9332849,2139896,90,0,1000,0,0,9
3,57,174,2430574,2430665,1329367,25,40,1001,1,0,21
4,86,260,492661,492670,410090,5,20,1001,2,0,4
5,55,315,1340381,1340569,242686,15,20,1005,0,0,5
6,91,406,31487,31496,28137,1,23,1007,1,0,10
7,83,489,768839,768873,12979,10,7,1011,1,0,5
8,91,580,127981,128000,2129,5,7,1018,2,0,0
9,40,620,8309233,8309452,7279,70,2,1018,1,0,10
10,83,703,1107985,1108099,5102,10,4,1018,1,0,13
11,59,762,345501,345534,1014,5,12,1017,1,0,4
12,38,800,6057417,6057487,2227,50,0,1019,0,0,13
13,50,850,1262874,1262995,1723,15,0,1021,0,0,5
14,60,910,6536051,6536150,4811,55,0,1022,2,0,4
15,56,966,3566299,3566523,5097,30,1,1025,1,0,3
16,81,1047,1086814,1086895,4365,10,2,1029,2,0,8
17,94,1141,731057,731126,2031,10,2,1030,0,0,14
18,47,1188,5055990,5056146,2211,45,10,1027,2,0,1
19,47,1235,3384897,3385031,1517,30,1,1026,1,0,10
20,64,1299,713450,713512,780,10,1,1028,2,0,19
21,59,1358,2578775,2578971,688,25,1,1030,0,0,9
22,37,1395,8052304,8052513,1025,65,16,1030,1,0,9
23,47,1442,5001610,5001699,719,40,39,1032,2,0,5
24,68,1510,1921642,1921778,638,20,3,1033,1,0,10
25,70,1580,2562227,2562363,754,25,18,1032,2,0,2
26,61,1641,5728400,5728552,1369,45,10,1032,1,0,4
27,52,1693,3140338,3140524,1050,25,10,1032,0,0,5
28,83,1776,532027,532144,664,5,25,1032,2,0,1
29,63,1839,3909713,3909889,733,35,25,1036,0,0,15
30,73,1912,80293,80302,295,1,32,1038,2,0,1
31,65,1977,757459,757566,238,10,39,1041,1,0,0
32,53,2030,4192241,4192846,331,35,27,1020,0,0,10
33,141,2171,8977,8987,67,1,27,1022,0,0,0
34,35,2206,6285139,6285195,333,50,27,1021,0,0,7
35,51,2257,6178572,6178819,451,50,27,1023,0,0,20
36,88,2345,1546451,1546544,329,15,6,1026,1,0,9
37,25,2370,6046431,6046451,375,50,5,1026,3,0,17
