h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.484117,2.78444,0.484117,2.78444,"{'att': 258, 'def': 21}","{'att': 170, 'def': 29}",1,8,0,1,0.1689,l,2024-08-17 19:00:00,0,0,1,0,-2.300323
h,1.48827,2.23362,1.48827,1.47353,"{'att': 164, 'def': 16}","{'att': 248, 'def': 26}",4,5,0,2,0.8170000000000001,l,2024-08-24 19:00:00,0,0,1,0,0.014739999999999975
a,0.256612,3.60698,0.256612,2.08679,"{'att': 154, 'def': 23}","{'att': 238, 'def': 21}",4,9,0,4,0.0177,l,2024-08-31 15:00:00,0,0,1,0,-1.830178
h,1.1774,2.73176,1.1774,2.73176,"{'att': 356, 'def': 18}","{'att': 152, 'def': 19}",3,13,1,0,0.4531,w,2024-09-13 18:30:00,1,0,0,3,-1.55436
a,0.335532,4.50007,0.335532,3.73998,"{'att': 517, 'def': 31}","{'att': 268, 'def': 16}",6,3,0,8,0.0021000000000000003,l,2024-09-20 18:45:00,0,0,1,0,-3.404448
a,1.0242,2.61562,0.264104,2.61562,"{'att': 326, 'def': 16}","{'att': 207, 'def': 17}",3,6,2,2,0.33840000000000003,d,2024-09-29 15:00:00,0,1,0,1,-2.3515159999999997
h,2.45106,0.71964,2.45106,0.71964,"{'att': 280, 'def': 28}","{'att': 205, 'def': 22}",2,4,3,1,2.539,w,2024-10-05 15:00:00,1,0,0,3,1.73142
h,0.782727,1.35593,0.782727,1.35593,"{'att': 346, 'def': 28}","{'att': 162, 'def': 16}",4,11,0,2,0.8415,l,2024-10-19 17:00:00,0,0,1,0,-0.5732030000000001
a,1.33,3.26778,0.569909,2.50768,"{'att': 247, 'def': 25}","{'att': 338, 'def': 22}",7,2,2,4,0.2277,l,2024-10-26 15:00:00,0,0,1,0,-1.9377710000000001
h,2.82745,0.451174,2.82745,0.451174,"{'att': 533, 'def': 18}","{'att': 252, 'def': 17}",6,5,2,0,2.8313,w,2024-11-02 20:00:00,1,0,0,3,2.376276
a,0.703111,2.28647,0.703111,2.28647,"{'att': 300, 'def': 26}","{'att': 167, 'def': 30}",2,18,0,1,0.33299999999999996,l,2024-11-10 19:45:00,0,0,1,0,-1.583359
h,1.27297,0.862794,1.27297,0.862794,"{'att': 363, 'def': 21}","{'att': 142, 'def': 26}",4,8,1,0,1.7174999999999998,w,2024-11-23 18:00:00,1,0,0,3,0.410176
a,0.168428,3.01812,0.168428,1.49793,"{'att': 425, 'def': 16}","{'att': 169, 'def': 30}",1,10,0,5,0.0345,l,2024-11-30 16:00:00,0,0,1,0,-1.329502
h,0.166752,2.9851,0.166752,2.09167,"{'att': 601, 'def': 17}","{'att': 290, 'def': 26}",0,11,0,2,0.0349,l,2024-12-08 19:45:00,0,0,1,0,-1.9249180000000001
a,0.388289,1.73249,0.388289,1.73249,"{'att': 251, 'def': 18}","{'att': 467, 'def': 44}",1,8,1,2,0.30920000000000003,l,2024-12-13 19:45:00,0,0,1,0,-1.344201
h,3.18639,1.27612,3.18639,1.27612,"{'att': 230, 'def': 29}","{'att': 350, 'def': 24}",10,11,3,1,2.5637,w,2025-01-04 16:00:00,1,0,0,3,1.91027
a,0.410024,5.07062,0.410024,4.31052,"{'att': 352, 'def': 23}","{'att': 222, 'def': 34}",4,11,1,2,0.0081,l,2025-01-12 19:45:00,0,0,1,0,-3.9004960000000004
h,0.836137,1.36031,0.836137,1.36031,"{'att': 109, 'def': 19}","{'att': 378, 'def': 18}",8,2,1,1,0.889,d,2025-01-19 14:00:00,0,1,0,1,-0.5241729999999999
a,1.1913,0.582829,1.1913,0.582829,"{'att': 178, 'def': 25}","{'att': 393, 'def': 27}",4,9,1,1,2.0946000000000002,d,2025-01-24 19:45:00,0,1,0,1,0.608471
a,2.10343,2.74822,1.34333,1.98812,"{'att': 321, 'def': 22}","{'att': 164, 'def': 34}",5,19,1,4,0.9642999999999999,l,2025-02-01 20:05:00,0,0,1,0,-0.6447900000000002
h,0.462142,4.06991,0.462142,4.06991,"{'att': 234, 'def': 24}","{'att': 249, 'def': 24}",11,13,0,2,0.014499999999999999,l,2025-02-08 20:05:00,0,0,1,0,-3.607768
a,1.0312,5.94236,1.0312,5.18227,"{'att': 542, 'def': 19}","{'att': 193, 'def': 27}",6,12,1,5,0.0073,l,2025-02-15 16:00:00,0,0,1,0,-4.15107
h,1.70031,3.1805,1.70031,1.66031,"{'att': 193, 'def': 29}","{'att': 279, 'def': 21}",11,3,3,3,0.45039999999999997,d,2025-02-22 18:00:00,0,1,0,1,0.040000000000000036
h,1.01895,2.41374,1.01895,2.41374,"{'att': 249, 'def': 29}","{'att': 338, 'def': 17}",9,6,1,3,0.3874,l,2025-03-01 16:00:00,0,0,1,0,-1.3947900000000002
a,1.3916,2.15479,1.3916,1.25129,"{'att': 193, 'def': 26}","{'att': 198, 'def': 10}",10,3,1,1,0.6989,d,2025-03-09 16:15:00,0,1,0,1,0.14030999999999993
a,1.13788,1.33869,1.13788,1.33869,"{'att': 104, 'def': 14}","{'att': 139, 'def': 16}",6,6,2,0,1.1548,w,2025-03-16 16:15:00,1,0,0,3,-0.20080999999999993
h,1.27635,3.96021,1.27635,3.20012,"{'att': 356, 'def': 21}","{'att': 246, 'def': 19}",12,11,1,6,0.1567,l,2025-03-29 18:00:00,0,0,1,0,-1.92377
a,1.69228,2.50421,0.911923,2.50421,"{'att': 293, 'def': 24}","{'att': 171, 'def': 28}",5,13,0,1,0.7898999999999999,l,2025-04-06 13:00:00,0,0,1,0,-1.592287
h,1.02329,2.01379,1.02329,2.01379,"{'att': 169, 'def': 27}","{'att': 286, 'def': 26}",4,7,3,3,0.6682999999999999,d,2025-04-13 13:00:00,0,1,0,1,-0.9905000000000002
h,1.74645,0.632299,1.74645,0.632299,"{'att': 355, 'def': 27}","{'att': 155, 'def': 17}",5,13,2,1,2.2448,w,2025-04-20 18:45:00,1,0,0,3,1.1141510000000001
a,2.2201,2.8346,2.2201,2.8346,"{'att': 377, 'def': 22}","{'att': 309, 'def': 19}",6,12,1,3,0.9765999999999999,l,2025-04-26 15:00:00,0,0,1,0,-0.6145
h,1.16957,1.84407,1.16957,1.84407,"{'att': 178, 'def': 25}","{'att': 255, 'def': 29}",7,14,1,3,0.8388,l,2025-05-03 19:05:00,0,0,1,0,-0.6745000000000001
a,0.71062,1.12267,0.71062,1.12267,"{'att': 226, 'def': 25}","{'att': 300, 'def': 31}",8,5,2,0,0.9972,w,2025-05-10 19:00:00,1,0,0,3,-0.41205
h,1.32698,3.82215,1.32698,3.82215,"{'att': 261, 'def': 30}","{'att': 336, 'def': 22}",6,10,2,3,0.2077,l,2025-05-17 19:00:00,0,0,1,0,-2.49517
