season_name,total_points,rank
2014/15,2027,151007
2015/16,2119,171147
2016/17,2220,49938
2017/18,2226,78630
2018/19,2210,237796
2019/20,2268,96566
2020/21,2418,61957
2021/22,2516,85357
2022/23,2595,15133
2023/24,2542,27511
2024/25,2591,13130
