event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,52,52,5174831,5175462,5174823,55,0,1000,0,0,5
2,58,110,3021533,3021841,3426960,30,0,1000,0,0,7
3,62,172,1339525,1339648,1559481,15,7,1000,2,0,8
4,83,255,714713,714870,590383,10,0,1000,0,0,19
5,69,324,80045,80107,112095,1,0,1008,0,0,0
6,78,402,360359,360451,39391,5,0,1012,0,0,10
7,58,460,6794129,6794255,130345,60,0,1015,0,0,5
8,60,520,5239706,5239731,230725,45,1,1018,3,0,12
9,39,559,8811903,8812129,409390,75,47,1018,2,0,8
10,95,654,110631,110648,146282,1,12,1020,1,0,15
11,38,692,6013927,6014333,172275,50,12,1025,0,0,10
12,43,735,4329770,4330111,179121,35,17,1027,1,0,3
13,51,786,1231701,1231784,127969,10,20,1025,2,0,5
14,62,848,5878642,5878965,186597,50,31,1025,1,0,6
15,69,917,909301,909398,95852,10,6,1025,1,0,8
16,85,1002,648713,648782,62652,10,6,1030,0,0,4
17,74,1076,4818890,4819031,93393,40,1,1032,2,0,8
18,43,1119,6983661,6983716,113536,60,2,1034,4,0,19
19,38,1157,7227458,7227885,125653,60,2,1035,0,0,21
20,73,1230,166435,166464,47160,5,0,1036,2,0,6
21,67,1297,902729,902797,27785,10,0,1035,1,0,6
22,41,1338,5907189,5907528,28613,50,15,1036,1,0,23
23,35,1373,10017678,10017987,40019,80,15,1042,0,0,7
24,83,1456,142668,142733,15919,5,5,1042,1,0,6
25,73,1529,1540096,1540412,14228,15,5,1047,0,0,8
26,69,1598,2861352,2861579,14108,25,5,1049,0,0,5
27,45,1643,6629336,6629444,16281,55,12,1048,2,0,11
28,99,1742,13510,13514,4647,1,19,1050,1,0,2
29,68,1810,2881645,2881769,3604,25,17,1052,1,0,4
30,63,1873,606954,607092,2703,5,15,1055,1,0,14
31,60,1933,1565078,1565344,2683,15,1,1056,2,0,0
32,71,2004,437591,437655,1419,5,1,1044,0,0,13
33,119,2123,284470,284553,1208,5,21,1044,1,0,0
34,59,2182,1051813,1052919,1285,10,21,1044,0,0,4
35,64,2246,1709116,1709394,841,15,21,1046,0,0,16
36,89,2335,1410530,1410660,577,15,25,1048,2,0,17
37,20,2355,7914160,7914418,789,65,6,1050,2,0,16
