event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,70,70,958151,971940,958151,15,0,1000,0,0,8
2,59,129,2894935,2904212,764559,30,15,1002,1,0,9
3,45,174,6686263,6695120,1350449,60,55,1006,1,0,15
4,67,241,4695336,4704762,1503983,45,40,1008,1,0,7
5,55,296,1465930,1471883,915157,15,30,1011,1,0,11
6,70,366,1079358,1092060,532909,10,3,1012,0,0,4
7,89,455,246945,249362,183271,5,3,1017,0,0,7
8,78,533,841719,845124,104115,10,10,1026,1,0,0
9,42,575,7228809,7242015,174861,60,10,1025,0,0,27
10,87,662,592819,595305,91104,5,2,1027,2,0,7
11,37,699,6984649,6991135,118239,60,0,1031,2,0,5
12,40,739,5484641,5495115,147370,45,4,1033,1,0,2
13,54,793,846736,849480,88441,10,14,1034,1,0,5
14,64,857,5236859,5246982,122131,45,18,1033,1,0,6
15,74,931,449170,451125,45846,5,18,1036,0,0,11
16,85,1016,698978,703434,31200,10,5,1041,5,0,5
17,76,1092,4061221,4069853,42932,35,5,1046,0,0,11
18,38,1130,9144388,9151388,68484,75,8,1050,2,0,15
19,39,1169,7066388,7078366,73805,60,8,1050,1,0,8
20,85,1254,12468,12600,13495,1,8,1046,0,0,5
21,64,1318,1495724,1499685,8925,15,5,1046,2,0,11
22,47,1365,2968940,2980968,6727,25,5,1049,0,0,14
23,39,1404,8641078,8650691,7852,70,19,1052,1,0,16
24,75,1479,678555,681732,4514,10,11,1053,1,0,1
25,68,1547,3162333,3172235,5449,25,7,1057,1,0,9
26,56,1603,7609492,7613783,11109,60,3,1054,2,0,7
27,43,1646,7612070,7622730,14298,60,5,1053,1,0,16
28,94,1740,53007,53576,5264,1,5,1056,0,0,5
29,55,1795,6096762,6109736,8105,50,5,1058,0,0,18
30,66,1861,342065,344371,5074,5,7,1060,1,0,11
31,66,1927,646442,650120,3666,10,19,1061,2,0,2
32,58,1985,2553534,2585664,3863,20,20,1047,0,0,14
33,142,2127,7067,7445,979,1,45,1045,1,0,0
34,73,2200,124244,127271,473,1,45,1045,0,0,6
35,60,2260,2778662,2795274,373,25,45,1047,0,0,9
36,84,2344,2382193,2384843,346,20,16,1051,3,0,14
37,28,2372,4906980,4913945,317,40,11,1054,1,0,18
