h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,0.783156,2.57718,0.783156,1.8194,"{'att': 240, 'def': 14}","{'att': 233, 'def': 20}",0,5,1,3,0.2248,l,2025-08-23 13:30:00,0,0,1,0,-1.036244
a,0.969982,3.29717,0.969982,3.29717,"{'att': 309, 'def': 17}","{'att': 152, 'def': 24}",4,10,0,2,0.2071,l,2025-08-30 13:30:00,0,0,1,0,-2.327188
h,0.299026,2.84999,0.299026,2.84999,"{'att': 307, 'def': 13}","{'att': 136, 'def': 17}",1,28,0,2,0.0942,l,2025-09-13 13:30:00,0,0,1,0,-2.550964
a,2.63607,3.32157,2.63607,3.32157,"{'att': 251, 'def': 15}","{'att': 225, 'def': 19}",13,5,1,2,0.9983000000000001,l,2025-09-20 13:30:00,0,0,1,0,-0.6854999999999998
h,1.79097,0.619833,1.79097,0.619833,"{'att': 254, 'def': 27}","{'att': 190, 'def': 24}",8,5,2,1,2.2958,w,2025-09-27 13:30:00,1,0,0,3,1.1711369999999999
a,0.290942,1.10781,0.290942,1.10781,"{'att': 322, 'def': 18}","{'att': 189, 'def': 21}",2,4,0,1,0.5984,l,2025-10-05 13:30:00,0,0,1,0,-0.8168679999999999
h,3.07635,1.85638,3.07635,1.85638,"{'att': 192, 'def': 21}","{'att': 256, 'def': 12}",13,7,2,2,2.1434,d,2025-10-18 13:30:00,0,1,0,1,1.2199700000000002
a,0.902315,2.4278,0.902315,2.4278,"{'att': 333, 'def': 19}","{'att': 188, 'def': 28}",4,8,1,3,0.39590000000000003,l,2025-10-25 13:30:00,0,0,1,0,-1.525485
h,0.831882,1.22406,0.831882,1.22406,"{'att': 378, 'def': 18}","{'att': 134, 'def': 19}",2,12,1,1,1.0316,d,2025-11-01 14:30:00,0,1,0,1,-0.3921779999999999
a,0.063377,3.90142,0.063377,3.90142,"{'att': 415, 'def': 10}","{'att': 227, 'def': 15}",1,10,0,6,0.0031,l,2025-11-08 14:30:00,0,0,1,0,-3.838043
h,0.363207,2.79666,0.363207,2.03889,"{'att': 327, 'def': 15}","{'att': 324, 'def': 20}",4,17,0,3,0.0884,l,2025-11-22 14:30:00,0,0,1,0,-1.6756829999999998
a,0.522102,0.942923,0.522102,0.942923,"{'att': 175, 'def': 19}","{'att': 276, 'def': 21}",5,6,2,1,0.9129,w,2025-11-29 14:30:00,1,0,0,3,-0.420821
h,2.66592,0.800321,2.66592,0.800321,"{'att': 255, 'def': 14}","{'att': 148, 'def': 17}",10,9,2,1,2.5745999999999998,w,2025-12-06 14:30:00,1,0,0,3,1.865599
a,1.8944,1.00037,1.8944,1.00037,"{'att': 141, 'def': 17}","{'att': 292, 'def': 5}",14,8,1,2,2.0893,l,2025-12-13 14:30:00,0,0,1,0,0.8940300000000001
h,1.48758,3.36795,1.48758,3.36795,"{'att': 443, 'def': 10}","{'att': 161, 'def': 14}",6,16,0,4,0.3459,l,2025-12-21 16:30:00,0,0,1,0,-1.88037
h,2.14635,2.75624,2.14635,2.75624,"{'att': 207, 'def': 16}","{'att': 289, 'def': 8}",2,7,2,2,0.9954999999999999,d,2026-01-10 14:30:00,0,1,0,1,-0.60989
a,1.23557,1.95686,1.23557,1.95686,"{'att': 176, 'def': 20}","{'att': 279, 'def': 21}",5,11,1,2,0.8483,l,2026-01-13 19:30:00,0,0,1,0,-0.72129
a,0.991172,1.07653,0.991172,1.07653,"{'att': 379, 'def': 16}","{'att': 123, 'def': 18}",5,13,1,1,1.2753999999999999,d,2026-01-17 14:30:00,0,1,0,1,-0.08535799999999993
h,0.987658,2.07675,0.987658,2.07675,"{'att': 460, 'def': 16}","{'att': 115, 'def': 28}",1,6,0,3,0.5707,l,2026-01-24 14:30:00,0,0,1,0,-1.089092
a,3.04324,4.13897,3.04324,2.62341,"{'att': 230, 'def': 17}","{'att': 111, 'def': 21}",6,21,2,3,0.7802,l,2026-02-01 16:30:00,0,0,1,0,0.41983000000000015
h,1.04614,1.55106,1.04614,1.55106,"{'att': 225, 'def': 20}","{'att': 232, 'def': 16}",6,11,0,2,0.9401999999999999,l,2026-02-07 14:30:00,0,0,1,0,-0.50492
a,0.697774,1.87679,0.697774,1.11901,"{'att': 253, 'def': 23}","{'att': 284, 'def': 19}",7,5,0,1,0.43410000000000004,l,2026-02-15 14:30:00,0,0,1,0,-0.42123600000000005
h,2.21575,2.27505,1.45797,1.51727,"{'att': 336, 'def': 17}","{'att': 167, 'def': 18}",6,14,3,3,1.3766,d,2026-02-22 18:30:00,0,1,0,1,-0.05929999999999991
a,1.70919,3.47889,1.70919,3.47889,"{'att': 232, 'def': 18}","{'att': 250, 'def': 21}",4,9,0,2,0.4402,l,2026-02-28 14:30:00,0,0,1,0,-1.7696999999999998
h,0.966678,2.79383,0.966678,2.79383,"{'att': 227, 'def': 19}","{'att': 193, 'def': 21}",4,16,2,4,0.2281,l,2026-03-07 14:30:00,0,0,1,0,-1.8271519999999999
a,0.136174,0.725159,0.136174,0.725159,"{'att': 388, 'def': 19}","{'att': 173, 'def': 12}",2,6,0,1,0.6367,l,2026-03-14 14:30:00,0,0,1,0,-0.588985
h,1.73738,1.96287,0.979599,1.96287,"{'att': 277, 'def': 18}","{'att': 213, 'def': 20}",5,7,3,3,1.2134,d,2026-03-21 14:30:00,0,1,0,1,-0.9832709999999999
a,0.883368,1.09174,0.883368,1.09174,"{'att': 333, 'def': 25}","{'att': 325, 'def': 24}",4,6,2,2,1.1278,d,2026-04-04 13:30:00,0,1,0,1,-0.2083719999999999
h,2.11247,1.11885,2.11247,1.11885,"{'att': 188, 'def': 23}","{'att': 170, 'def': 20}",5,6,3,1,2.1609000000000003,w,2026-04-11 13:30:00,1,0,0,3,0.9936200000000002
a,1.74426,2.13766,1.74426,2.13766,"{'att': 201, 'def': 16}","{'att': 228, 'def': 19}",8,13,1,2,1.1254,l,2026-04-19 13:30:00,0,0,1,0,-0.39339999999999997
h,2.17234,1.17753,2.17234,1.17753,"{'att': 272, 'def': 20}","{'att': 240, 'def': 22}",10,4,2,0,2.1298,w,2026-04-25 13:30:00,1,0,0,3,0.9948100000000002
a,2.48197,1.87973,2.48197,1.87973,"{'att': 368, 'def': 16}","{'att': 97, 'def': 13}",9,12,3,3,1.8724999999999998,d,2026-05-02 13:30:00,0,1,0,1,0.6022400000000001
a,2.04489,1.51486,2.04489,1.51486,"{'att': 303, 'def': 10}","{'att': 130, 'def': 16}",6,12,3,1,1.7722000000000002,w,2026-05-10 15:30:00,1,0,0,3,0.53003
