event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,50,50,5781366,5781554,5781357,65,0,1000,0,0,5
2,42,92,7951736,7951877,7012665,75,0,999,0,0,10
3,64,156,1004529,1004559,3876509,10,7,999,2,0,25
4,52,208,9456140,9456165,5527569,85,2,999,1,0,11
5,58,266,809507,809560,3551859,10,2,1000,0,0,2
6,70,336,1079358,1079552,1967435,10,8,1002,0,0,24
7,76,412,1876985,1877062,1503062,20,8,1009,0,0,5
8,87,499,235273,235278,659562,5,0,1017,1,0,15
9,63,562,1219093,1219103,348353,10,0,1017,0,0,5
10,83,645,1175777,1175790,233196,10,4,1020,3,0,5
11,49,694,1801836,1801876,154719,15,0,1025,1,0,5
12,37,731,6792301,6792326,220627,55,3,1023,2,0,6
13,75,806,34885,34925,40595,1,3,1024,0,0,2
14,58,864,7050935,7051002,84597,60,16,1025,1,0,7
15,64,928,1609204,1609255,53835,15,20,1024,1,0,12
16,93,1021,218569,218579,22782,5,5,1030,3,0,9
17,93,1114,854201,854235,12223,10,5,1034,1,0,10
18,62,1176,876493,876499,5136,10,2,1035,3,0,0
19,47,1223,3124540,3124576,3461,25,2,1037,0,0,19
20,51,1274,3204589,3204625,4199,30,13,1041,2,0,4
21,58,1332,2880359,2880426,3906,25,13,1041,0,0,7
22,41,1373,5907189,5907271,4178,50,2,1038,1,0,11
23,63,1436,682433,682439,1064,10,2,1038,0,0,7
24,77,1513,487669,487695,518,5,7,1040,2,0,2
25,77,1590,943381,943403,402,10,15,1043,2,0,3
26,67,1657,3648808,3648865,486,30,18,1046,1,0,3
27,43,1700,7236102,7236234,680,60,18,1046,0,0,8
28,72,1772,1991538,1991577,836,20,15,1047,2,0,3
29,88,1860,302000,302004,213,5,21,1046,1,0,14
30,74,1934,54103,54121,75,1,21,1050,0,0,8
31,63,1997,1060399,1060442,75,10,28,1051,2,0,0
32,72,2069,413720,413734,31,5,33,1051,1,0,5
33,97,2166,1226588,1226659,90,10,33,1049,0,0,28
34,62,2228,805411,805429,91,10,1,1050,1,0,14
35,52,2280,5761810,5761915,123,45,5,1042,0,0,9
36,90,2370,1226243,1226268,76,10,39,1050,1,0,0
37,29,2399,4338947,4338981,65,35,39,1051,0,0,12
