element_in,element_in_cost,element_out,element_out_cost,entry,event,time
517,56,515,74,4649692,37,2026-05-11T07:14:44.121201Z
670,48,469,50,4649692,37,2026-05-11T07:14:44.112699Z
430,145,136,67,4649692,35,2026-04-27T20:39:26.730385Z
249,76,64,87,4649692,35,2026-04-27T20:39:26.730159Z
493,48,303,52,4649692,35,2026-04-27T20:39:26.729823Z
178,63,249,74,4649692,35,2026-04-25T19:06:07.139131Z
64,86,430,144,4649692,34,2026-04-22T21:05:25.346778Z
257,51,72,51,4649692,34,2026-04-22T21:05:25.339028Z
430,144,661,91,4649692,33,2026-04-14T20:02:27.995010Z
151,45,8,62,4649692,33,2026-04-14T20:02:27.988046Z
515,74,237,65,4649692,32,2026-04-06T08:51:07.363686Z
72,51,575,44,4649692,32,2026-04-06T08:51:07.357531Z
515,73,82,77,4649692,31,2026-03-14T18:11:11.738301Z
517,55,21,69,4649692,31,2026-03-14T18:11:11.738028Z
291,57,575,44,4649692,31,2026-03-14T18:11:11.737636Z
225,56,260,50,4649692,31,2026-03-14T18:11:11.737436Z
531,47,8,63,4649692,31,2026-03-14T18:11:11.737225Z
72,50,5,69,4649692,31,2026-03-14T18:11:11.736956Z
670,48,253,50,4649692,31,2026-03-14T18:11:11.736588Z
253,50,670,49,4649692,30,2026-03-05T09:09:24.558754Z
661,90,430,144,4649692,29,2026-03-01T09:43:49.163548Z
373,59,225,56,4649692,27,2026-02-11T21:56:24.718790Z
670,49,627,44,4649692,27,2026-02-11T21:56:24.713908Z
249,72,283,75,4649692,24,2026-01-30T16:27:17.467483Z
237,66,488,69,4649692,24,2026-01-25T18:29:31.496960Z
303,52,84,55,4649692,24,2026-01-25T18:29:31.496428Z
469,51,253,50,4649692,24,2026-01-25T18:29:31.488872Z
5,66,408,57,4649692,21,2026-01-05T08:09:29.584482Z
84,56,242,50,4649692,18,2025-12-22T08:30:30.544064Z
408,57,224,61,4649692,18,2025-12-22T08:30:30.536675Z
488,66,241,57,4649692,14,2025-12-01T10:05:51.626489Z
575,48,568,54,4649692,14,2025-12-01T10:05:51.626010Z
225,56,72,49,4649692,14,2025-12-01T10:05:51.619980Z
8,63,5,63,4649692,13,2025-11-23T18:07:53.535224Z
136,60,249,76,4649692,7,2025-10-02T11:16:09.756084Z
72,49,477,50,4649692,7,2025-10-02T11:14:37.799463Z
5,62,373,60,4649692,7,2025-10-02T11:14:37.791879Z
260,48,441,45,4649692,7,2025-09-29T20:20:17.419587Z
283,76,661,86,4649692,5,2025-09-14T19:08:51.624230Z
82,72,587,54,4649692,3,2025-08-26T09:30:42.737447Z
