event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,66,66,1560764,1651007,1560765,20,20,1000,0,0,10
2,60,126,2518526,2562480,984663,25,20,1000,0,0,7
3,73,199,213261,217298,122586,5,2,1007,1,0,20
4,72,271,2931949,2985430,152148,30,2,1010,0,0,24
5,57,328,1061319,1082227,77813,10,12,1015,1,0,5
6,63,391,2175697,2207744,98813,20,12,1017,0,0,5
7,88,479,355645,356564,31830,5,24,1014,4,0,17
8,90,569,135666,139526,6098,5,24,1023,0,0,12
9,63,632,1219093,1253189,2288,10,24,1028,0,0,0
10,97,729,64279,66455,454,1,24,1033,0,0,14
11,48,777,1906162,1961210,221,20,24,1039,0,0,13
12,50,827,2080829,2121326,196,20,24,1043,0,0,1
13,41,868,3588556,3624099,347,30,24,1041,1,0,16
14,58,926,7122238,7126655,1366,60,14,1040,3,0,9
15,75,1001,392608,402093,336,5,14,1045,0,0,19
16,46,1047,10363412,10408775,4294,85,14,1052,0,0,12
17,74,1121,4623817,4671364,7860,40,14,1053,0,0,1
18,55,1176,2189281,2208208,5007,20,12,1050,2,0,1
19,64,1240,231094,239152,1052,5,12,1047,0,0,3
20,62,1302,843063,871749,607,10,12,1044,0,0,19
21,66,1368,1065693,1086541,334,10,3,1045,1,0,18
22,55,1423,1042222,1073001,147,10,3,1050,0,0,9
23,36,1459,9627738,9719392,217,80,3,1054,0,0,7
24,68,1527,2010335,2014036,187,20,11,1055,4,0,9
25,68,1595,2950414,3028089,280,25,11,1060,0,0,7
26,78,1673,1000761,1030174,178,10,11,1063,0,0,0
27,51,1724,3822635,3839644,146,30,3,1064,2,0,6
28,80,1804,745649,765578,115,10,3,1067,0,0,7
29,81,1885,790166,799322,39,10,57,1064,1,0,4
30,40,1925,7853044,7873595,139,65,56,1067,1,0,5
31,59,1984,1620271,1671659,160,15,56,1068,0,0,5
32,65,2049,1229502,1237950,115,10,40,1070,2,0,3
33,87,2136,2125812,2135026,588,20,4,1067,2,0,11
34,46,2182,3417779,3429426,1265,30,62,1066,2,0,2
35,55,2237,4551058,4658225,1312,40,10,1059,0,0,7
36,83,2320,2409444,2452826,1212,20,10,1060,0,0,6
37,39,2359,2051436,2059694,616,20,30,1060,2,0,15
