season_name,total_points,rank
2017/18,1884,2145853
2018/19,1900,3089766
2019/20,1823,4017244
2020/21,2031,2323922
2021/22,1917,3599291
2022/23,2190,2826617
2023/24,1982,5006750
2024/25,1949,6031315
