element,position,multiplier,player_name
1,1,1,David Raya Martín
725,2,1,Piero Hincapié
684,3,1,Malick Thiaw
411,4,1,Nico O'Reilly
414,5,1,Phil Foden
449,6,1,Bruno Borges Fernandes
16,7,2,Bukayo Saka
237,8,1,Enzo Fernández
430,9,1,Erling Haaland
136,10,1,Igor Thiago Nascimento Rodrigues
337,11,1,Raúl Jiménez Rodríguez
470,12,0,Martin Dúbravka
261,13,0,Chris Richards
191,14,0,Maxime Estève
335,15,0,Josh King
