h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,1.80582,1.54726,1.80582,1.54726,"{'att': 347, 'def': 27}","{'att': 218, 'def': 22}",8,4,1,1,1.5546,d,2024-08-15 19:30:00,0,1,0,1,0.2585599999999999
a,1.36012,0.172545,1.36012,0.172545,"{'att': 131, 'def': 18}","{'att': 335, 'def': 32}",5,2,0,0,2.3955,d,2024-08-25 17:15:00,0,1,0,1,1.187575
a,0.831429,2.37168,0.831429,1.6284,"{'att': 307, 'def': 22}","{'att': 226, 'def': 28}",9,9,0,2,0.391,l,2024-09-01 19:30:00,0,0,1,0,-0.7969710000000001
h,1.72201,0.107021,1.72201,0.107021,"{'att': 207, 'def': 29}","{'att': 350, 'def': 19}",2,2,2,0,2.7307,w,2024-09-13 19:00:00,1,0,0,3,1.614989
h,3.06176,0.864309,2.31848,0.864309,"{'att': 101, 'def': 21}","{'att': 280, 'def': 23}",3,5,2,1,2.7565,w,2024-09-18 17:00:00,1,0,0,3,1.454171
h,1.37084,1.4369,1.37084,1.4369,"{'att': 222, 'def': 25}","{'att': 365, 'def': 22}",6,2,1,2,1.3019999999999998,l,2024-09-23 19:00:00,0,0,1,0,-0.06606000000000001
a,2.66646,1.10799,2.66646,1.10799,"{'att': 364, 'def': 21}","{'att': 241, 'def': 27}",16,3,1,1,2.4177999999999997,d,2024-09-26 17:00:00,0,1,0,1,1.5584699999999998
h,1.97922,0.569387,1.23197,0.569387,"{'att': 282, 'def': 26}","{'att': 254, 'def': 22}",17,0,1,0,2.4671,w,2024-09-29 16:30:00,1,0,0,3,0.662583
a,0.436615,1.8284,0.436615,1.08512,"{'att': 223, 'def': 19}","{'att': 224, 'def': 22}",6,3,0,1,0.32120000000000004,l,2024-10-06 16:30:00,0,0,1,0,-0.6485050000000001
a,2.79181,2.21025,2.79181,2.21025,"{'att': 188, 'def': 18}","{'att': 174, 'def': 17}",8,14,2,1,1.8039999999999998,w,2024-10-19 14:15:00,1,0,0,3,0.5815600000000001
h,2.20384,0.555217,2.20384,0.555217,"{'att': 311, 'def': 23}","{'att': 215, 'def': 15}",5,6,1,0,2.5079999999999996,w,2024-10-27 17:30:00,1,0,0,3,1.6486230000000002
a,1.54499,4.2033,1.54499,4.2033,"{'att': 310, 'def': 17}","{'att': 344, 'def': 21}",4,9,1,1,0.1471,d,2024-11-03 20:00:00,0,1,0,1,-2.6583099999999993
h,1.65065,0.941675,1.65065,0.941675,"{'att': 298, 'def': 31}","{'att': 304, 'def': 8}",9,5,2,2,1.9122999999999997,d,2024-11-10 13:00:00,0,1,0,1,0.7089749999999999
a,1.05242,1.67338,1.05242,1.67338,"{'att': 242, 'def': 25}","{'att': 276, 'def': 24}",5,3,2,4,0.8235999999999999,l,2024-11-23 13:00:00,0,0,1,0,-0.6209600000000002
a,0.366137,0.818081,0.366137,0.0748031,"{'att': 180, 'def': 21}","{'att': 296, 'def': 41}",3,1,0,2,0.6853,l,2024-12-01 20:00:00,0,0,1,0,0.2913339
h,2.76257,1.54117,2.0193,1.54117,"{'att': 347, 'def': 38}","{'att': 168, 'def': 18}",4,6,2,2,2.2859,d,2024-12-07 15:15:00,0,1,0,1,0.47812999999999994
a,1.6735,1.60957,1.6735,1.60957,"{'att': 294, 'def': 22}","{'att': 165, 'def': 33}",2,11,2,1,1.4230999999999998,w,2024-12-15 17:30:00,1,0,0,3,0.06393000000000004
h,1.93031,0.878426,1.18703,0.878426,"{'att': 179, 'def': 31}","{'att': 206, 'def': 32}",12,3,1,1,2.1933000000000002,d,2024-12-22 20:00:00,0,1,0,1,0.308604
a,1.03813,1.62446,1.03813,1.62446,"{'att': 209, 'def': 27}","{'att': 275, 'def': 26}",9,3,0,1,0.8652,l,2025-01-11 15:15:00,0,0,1,0,-0.58633
h,0.501492,1.6539,0.501492,0.910626,"{'att': 223, 'def': 16}","{'att': 248, 'def': 41}",5,2,1,3,0.4236,l,2025-01-18 17:30:00,0,0,1,0,-0.409134
a,0.59491,0.789384,0.59491,0.789384,"{'att': 197, 'def': 33}","{'att': 254, 'def': 28}",4,5,1,0,1.12,w,2025-01-25 13:00:00,1,0,0,3,-0.19447399999999992
h,1.31717,1.75905,1.31717,1.75905,"{'att': 242, 'def': 30}","{'att': 243, 'def': 36}",5,3,2,2,0.9721,d,2025-02-02 20:00:00,0,1,0,1,-0.44188000000000005
a,1.51159,1.75134,1.51159,1.75134,"{'att': 334, 'def': 19}","{'att': 246, 'def': 21}",6,14,2,3,1.1474,l,2025-02-08 13:00:00,0,0,1,0,-0.2397499999999999
h,2.49445,0.20529,1.75117,0.20529,"{'att': 110, 'def': 20}","{'att': 262, 'def': 19}",10,2,3,0,2.8622,w,2025-02-16 20:00:00,1,0,0,3,1.54588
a,2.34571,0.86267,1.60243,0.86267,"{'att': 169, 'def': 30}","{'att': 192, 'def': 30}",6,6,2,1,2.4637000000000002,w,2025-02-23 17:30:00,1,0,0,3,0.73976
h,2.23957,1.05072,1.49629,1.05072,"{'att': 310, 'def': 39}","{'att': 211, 'def': 21}",3,5,2,1,2.2886999999999995,w,2025-03-01 17:30:00,1,0,0,3,0.4455699999999998
h,2.31412,0.426529,1.57085,0.426529,"{'att': 140, 'def': 22}","{'att': 333, 'def': 19}",4,3,1,0,2.7177000000000002,w,2025-03-09 17:30:00,1,0,0,3,1.1443210000000001
a,2.92809,1.57329,2.18481,1.57329,"{'att': 175, 'def': 13}","{'att': 285, 'def': 22}",4,0,3,2,2.2679000000000005,w,2025-03-16 13:00:00,1,0,0,3,0.6115200000000001
h,0.894203,0.867589,0.894203,0.867589,"{'att': 249, 'def': 28}","{'att': 285, 'def': 34}",7,4,2,1,1.3493,w,2025-03-30 20:00:00,1,0,0,3,0.026613999999999916
a,0.249939,1.46844,0.249939,1.46844,"{'att': 412, 'def': 10}","{'att': 146, 'def': 31}",2,12,1,1,0.3483,d,2025-04-05 19:00:00,0,1,0,1,-1.218501
h,2.04046,1.32607,2.04046,1.32607,"{'att': 156, 'def': 14}","{'att': 261, 'def': 21}",15,4,1,2,1.8614,l,2025-04-13 16:30:00,0,0,1,0,0.7143899999999999
a,2.28252,1.10326,2.28252,1.10326,"{'att': 321, 'def': 13}","{'att': 199, 'def': 18}",5,2,3,1,2.1891999999999996,w,2025-04-21 19:00:00,1,0,0,3,1.17926
h,2.26702,0.839722,2.26702,0.839722,"{'att': 167, 'def': 27}","{'att': 317, 'def': 19}",14,2,5,1,2.4078,w,2025-04-24 19:30:00,1,0,0,3,1.427298
a,1.05631,0.873167,1.05631,0.873167,"{'att': 201, 'def': 18}","{'att': 287, 'def': 19}",14,9,2,1,1.4923,w,2025-05-04 16:30:00,1,0,0,3,0.18314300000000006
h,0.359348,2.2272,0.359348,2.2272,"{'att': 201, 'def': 19}","{'att': 254, 'def': 19}",8,3,1,1,0.2143,d,2025-05-11 19:00:00,0,1,0,1,-1.8678519999999998
a,1.17134,1.30199,0.428058,1.30199,"{'att': 217, 'def': 24}","{'att': 243, 'def': 21}",3,8,2,2,1.2363,d,2025-05-15 17:00:00,0,1,0,1,-0.8739319999999999
a,0.821908,4.94276,0.821908,4.94276,"{'att': 303, 'def': 20}","{'att': 311, 'def': 22}",7,18,1,4,0.0326,l,2025-05-18 17:00:00,0,0,1,0,-4.120852
h,1.15286,0.647724,1.15286,0.647724,"{'att': 314, 'def': 27}","{'att': 285, 'def': 25}",10,5,1,1,1.7851000000000001,d,2025-05-23 19:00:00,0,1,0,1,0.505136
