event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,55,55,4223904,4452174,4223898,45,0,1000,0,0,15
2,33,88,9827140,9866501,7604466,95,0,1001,0,0,9
3,42,130,7633106,7706279,7718431,70,0,1001,0,0,10
4,78,208,1475616,1528112,5472324,15,8,997,0,0,8
5,66,274,160173,174224,2630888,5,8,1003,0,0,0
6,75,349,610365,626172,1200396,10,28,1005,2,0,10
7,67,416,4395605,4440548,1302220,40,26,1008,1,0,4
8,65,481,3382929,3457246,1316413,30,26,1016,0,0,12
9,40,521,8435709,8449934,1701652,70,24,1016,3,0,8
10,81,602,1481259,1514992,1316499,15,2,1021,1,0,6
11,54,656,757197,795425,850107,10,2,1026,0,0,6
12,52,708,1665384,1715555,594031,15,2,1028,0,0,6
13,76,784,27085,31890,138610,1,2,1026,0,0,5
14,64,848,5337652,5345587,183794,45,2,1021,3,0,3
15,65,913,1353228,1390324,113867,15,2,1022,0,0,3
16,81,994,1112529,1127951,92080,10,5,1020,4,0,4
17,83,1077,2457094,2482468,89480,20,3,1022,2,0,11
18,43,1120,6538209,6666977,107508,55,3,1025,0,0,11
19,33,1153,9982439,10010591,148001,80,5,1022,2,0,13
20,60,1213,1098937,1146559,100838,10,5,1021,0,0,6
21,63,1276,1721120,1746088,75389,15,27,1017,2,0,5
22,42,1314,5471132,5508792,85261,45,36,1016,2,4,13
23,68,1382,356458,359019,25656,5,29,1020,1,0,6
24,75,1457,678555,691261,15113,10,19,1026,1,0,4
25,68,1525,3162333,3211206,17410,25,16,1029,1,0,2
26,91,1616,141100,144649,5527,5,7,1031,1,0,5
27,59,1675,1345812,1404927,2953,15,7,1032,0,0,14
28,82,1757,598781,613143,1991,5,11,1032,1,0,0
29,73,1830,1906497,1921076,1221,15,0,1032,2,0,2
30,58,1888,1219872,1281004,1164,10,0,1037,0,0,14
31,53,1941,2806269,2883179,1735,25,0,1041,0,0,0
32,69,2010,603381,644699,1011,5,15,1033,0,0,12
33,134,2144,60249,63357,365,1,36,1031,2,0,0
34,59,2203,1051813,1116514,398,10,36,1031,0,0,15
35,56,2259,4156291,4311722,393,35,36,1033,0,0,16
36,74,2333,4834011,4843303,634,40,44,1034,3,0,12
37,23,2352,6809920,6829646,911,55,7,1035,2,4,13
