element_in,element_in_cost,element_out,element_out_cost,entry,event,time
5,72,343,43,77239,36,2026-05-09T09:57:53.199705Z
299,62,90,50,77239,36,2026-05-09T09:57:53.190959Z
16,99,235,104,77239,36,2026-05-08T15:08:03.273888Z
615,55,515,74,77239,34,2026-04-24T17:20:41.555847Z
382,83,387,71,77239,34,2026-04-24T17:20:41.555505Z
596,72,136,73,77239,34,2026-04-23T19:22:57.258685Z
6,61,725,51,77239,34,2026-04-23T19:22:57.258390Z
457,57,717,65,77239,34,2026-04-23T19:22:57.258105Z
502,46,369,39,77239,34,2026-04-22T21:13:52.954640Z
387,71,450,80,77239,34,2026-04-22T21:13:52.954317Z
725,51,606,44,77239,34,2026-04-22T21:10:20.427067Z
606,44,725,51,77239,34,2026-04-22T21:08:08.050226Z
570,42,574,43,77239,34,2026-04-22T21:08:08.049973Z
369,39,670,48,77239,34,2026-04-19T19:28:01.693236Z
515,74,299,62,77239,34,2026-04-19T19:28:01.693019Z
670,48,287,56,77239,34,2026-04-19T12:52:49.255639Z
373,62,291,57,77239,34,2026-04-19T12:52:49.255409Z
624,77,430,143,77239,34,2026-04-19T12:50:40.232073Z
5,71,151,45,77239,34,2026-04-19T12:50:40.231744Z
381,140,90,50,77239,34,2026-04-19T12:50:40.231373Z
252,40,691,56,77239,34,2026-04-19T12:50:40.231130Z
1,60,139,45,77239,34,2026-04-19T12:50:40.230928Z
287,56,341,39,77239,34,2026-04-19T12:50:40.230724Z
568,51,411,51,77239,34,2026-04-19T12:50:40.230446Z
574,43,72,51,77239,34,2026-04-19T12:50:40.230221Z
291,57,343,43,77239,34,2026-04-19T12:50:40.230007Z
725,51,148,44,77239,34,2026-04-19T12:50:40.229790Z
450,80,235,105,77239,34,2026-04-19T12:50:40.229582Z
299,62,84,54,77239,34,2026-04-19T12:50:40.229309Z
717,65,82,82,77239,34,2026-04-19T12:50:40.229088Z
136,73,249,77,77239,34,2026-04-19T12:50:40.228782Z
411,51,5,71,77239,33,2026-04-18T09:57:33.078952Z
691,56,624,76,77239,33,2026-04-18T09:57:33.073320Z
90,50,807,55,77239,32,2026-04-10T14:48:33.384178Z
5,72,411,50,77239,32,2026-04-10T14:48:33.383846Z
807,55,783,55,77239,32,2026-04-10T14:39:28.181684Z
148,44,77,42,77239,32,2026-04-10T14:39:28.181429Z
411,50,8,63,77239,32,2026-04-09T21:18:42.054242Z
77,42,5,68,77239,32,2026-04-09T21:18:42.054042Z
151,45,684,50,77239,32,2026-04-09T21:18:42.053846Z
72,51,373,61,77239,32,2026-04-09T21:18:42.053649Z
343,43,317,46,77239,32,2026-04-09T21:18:42.053449Z
84,54,237,65,77239,32,2026-04-09T21:18:42.053218Z
235,106,387,70,77239,32,2026-04-09T21:18:42.053012Z
783,55,517,54,77239,32,2026-04-09T21:18:42.052806Z
