event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,45,45,7165720,7166542,7165709,80,0,1000,0,0,5
2,46,91,6780851,6781863,7170947,65,0,999,0,0,9
3,63,154,1164700,1165025,4217967,15,8,998,2,0,6
4,56,210,8251210,8251549,5238915,75,8,997,0,0,7
5,58,268,809507,809981,3304690,10,8,997,0,0,-1
6,69,337,1227843,1230583,1897278,15,1,1000,0,0,8
7,91,428,179781,179852,795724,5,6,1005,1,0,0
8,68,496,2544669,2545822,748753,25,6,1015,0,0,12
9,44,540,6763654,6763956,910025,60,0,1014,2,0,9
10,86,626,626989,627147,557843,10,0,1018,0,0,9
11,43,669,3978714,3979127,513376,35,12,1018,2,0,10
12,74,743,83115,83133,117564,1,16,1017,2,0,8
13,84,827,4217,4250,10061,1,16,1018,0,0,5
14,78,905,1357137,1357400,6659,15,13,1016,1,0,5
15,61,966,2253618,2253911,4970,20,4,1020,2,0,5
16,82,1048,965519,965733,4052,10,3,1028,2,0,7
17,87,1135,1594823,1595155,3117,15,3,1032,0,0,6
18,44,1179,6427107,6427703,4132,55,1,1034,2,0,12
19,49,1228,2683892,2684242,2463,25,16,1033,1,0,5
20,32,1260,9867851,9868002,9457,80,1,1033,1,0,9
21,42,1302,8545731,8546264,21058,70,1,1031,0,0,16
22,43,1345,4975839,4976241,19679,40,22,1027,2,0,6
23,46,1391,5443171,5443503,15981,45,2,1025,2,0,7
24,67,1458,2214540,2214973,14344,20,0,1019,2,0,1
25,69,1527,2821430,2822120,15816,25,24,1020,1,0,2
26,78,1605,1087549,1087791,9971,10,14,1019,1,0,4
27,47,1652,5195045,5196186,10455,45,14,1019,0,0,6
28,76,1728,1299974,1300322,9616,15,18,1022,1,0,2
29,78,1806,1145991,1146092,4538,10,40,1021,2,0,10
30,64,1870,451442,452078,3141,5,40,1025,0,0,10
31,70,1940,282202,282343,1835,5,120,1029,1,0,6
32,69,2009,603381,603951,1076,5,3,1015,0,0,12
33,133,2142,68952,68975,415,1,11,1018,2,0,0
34,64,2206,580259,580963,333,5,11,1018,0,0,8
35,56,2262,4156291,4158272,330,35,11,1020,0,0,7
36,75,2337,4542359,4542993,503,40,5,1021,2,0,13
37,20,2357,7877360,7878141,702,65,8,1021,1,0,13
