element_in,element_in_cost,element_out,element_out_cost,entry,event,time
82,81,384,73,5014575,36,2026-05-08T19:11:12.669659Z
430,145,596,72,5014575,35,2026-04-28T10:09:55.485043Z
450,80,698,55,5014575,34,2026-04-24T13:47:18.063281Z
384,73,387,70,5014575,34,2026-04-24T13:47:18.063030Z
596,72,597,63,5014575,34,2026-04-24T13:47:18.062685Z
698,55,517,55,5014575,34,2026-04-23T07:30:04.837666Z
291,57,72,50,5014575,34,2026-04-23T07:30:04.837303Z
547,48,235,105,5014575,34,2026-04-23T07:30:04.836853Z
597,63,661,91,5014575,34,2026-04-23T07:30:04.836391Z
151,45,72,50,5014575,33,2026-04-15T07:56:19.506167Z
249,77,136,70,5014575,33,2026-04-15T07:56:19.505942Z
237,65,329,56,5014575,33,2026-04-15T07:56:19.505738Z
691,56,64,85,5014575,33,2026-04-15T07:56:19.505523Z
430,144,661,92,5014575,33,2026-04-15T07:56:19.505268Z
84,54,387,70,5014575,33,2026-04-15T07:56:19.505068Z
82,82,449,99,5014575,33,2026-04-15T07:56:19.504860Z
77,42,5,69,5014575,33,2026-04-15T07:56:19.504588Z
260,51,373,61,5014575,33,2026-04-15T07:56:19.504366Z
139,45,470,40,5014575,33,2026-04-15T07:56:19.504048Z
235,106,82,79,5014575,31,2026-03-20T17:21:11.130062Z
387,70,237,66,5014575,31,2026-03-20T17:21:11.129731Z
64,85,249,75,5014575,31,2026-03-20T17:21:11.125174Z
661,92,430,145,5014575,30,2026-03-14T07:44:42.986329Z
517,55,119,85,5014575,30,2026-03-14T07:44:42.979575Z
373,59,8,63,5014575,27,2026-02-19T09:52:38.815758Z
8,63,36,48,5014575,25,2026-02-03T19:20:58.197939Z
119,84,488,69,5014575,24,2026-01-31T08:06:45.844331Z
449,95,414,83,5014575,24,2026-01-31T08:06:45.843921Z
72,48,568,52,5014575,24,2026-01-31T08:06:45.839208Z
82,77,417,66,5014575,23,2026-01-24T10:07:29.040897Z
5,67,260,50,5014575,22,2026-01-13T16:58:05.083610Z
417,66,449,92,5014575,19,2025-12-28T19:46:21.069571Z
670,48,366,54,5014575,18,2025-12-25T22:36:38.903718Z
69,39,470,40,5014575,18,2025-12-25T22:36:38.903240Z
82,77,63,43,5014575,18,2025-12-25T22:36:38.902741Z
419,65,450,80,5014575,18,2025-12-25T22:36:38.902216Z
366,54,1,58,5014575,18,2025-12-25T22:32:24.967094Z
63,43,329,55,5014575,18,2025-12-25T22:32:24.966784Z
16,103,488,68,5014575,18,2025-12-25T22:32:24.966483Z
467,42,249,72,5014575,18,2025-12-25T22:32:24.965938Z
260,53,36,48,5014575,18,2025-12-25T22:32:24.965295Z
373,59,568,53,5014575,18,2025-12-23T14:05:42.346566Z
8,65,260,50,5014575,18,2025-12-23T14:05:42.346184Z
21,71,237,65,5014575,18,2025-12-23T14:05:42.345901Z
661,89,136,69,5014575,18,2025-12-23T14:05:42.345538Z
450,80,449,93,5014575,18,2025-12-23T14:00:33.986769Z
449,93,236,73,5014575,17,2025-12-17T09:33:59.850564Z
36,48,8,63,5014575,16,2025-12-11T08:13:33.617391Z
568,54,256,60,5014575,16,2025-12-07T21:56:55.582666Z
249,73,283,77,5014575,16,2025-12-07T21:56:55.581950Z
236,73,200,54,5014575,16,2025-12-07T21:56:55.581175Z
329,52,266,76,5014575,16,2025-12-07T21:56:55.576191Z
414,82,82,75,5014575,15,2025-12-03T22:54:43.413739Z
488,67,119,83,5014575,15,2025-12-03T22:54:43.413240Z
136,67,714,73,5014575,15,2025-12-03T22:54:43.405389Z
256,60,72,49,5014575,14,2025-12-02T08:57:59.974649Z
8,62,5,64,5014575,12,2025-11-21T23:21:45.173641Z
237,67,485,74,5014575,11,2025-11-07T13:53:09.480156Z
119,80,414,81,5014575,9,2025-10-24T06:25:07.140306Z
714,72,249,76,5014575,8,2025-10-14T15:41:37.590159Z
283,75,714,71,5014575,7,2025-10-01T05:30:20.085677Z
1,56,469,50,5014575,7,2025-10-01T05:30:20.085365Z
714,71,658,44,5014575,7,2025-09-30T06:19:50.862875Z
683,40,402,58,5014575,7,2025-09-30T06:19:50.862633Z
430,144,666,90,5014575,7,2025-09-30T06:19:50.862384Z
266,75,449,90,5014575,7,2025-09-30T06:19:50.862081Z
485,74,381,145,5014575,7,2025-09-30T06:19:50.861804Z
414,81,582,66,5014575,7,2025-09-30T06:19:50.861547Z
200,56,427,57,5014575,7,2025-09-30T06:19:50.861252Z
260,48,373,60,5014575,7,2025-09-30T06:19:50.860867Z
5,62,226,51,5014575,7,2025-09-30T06:19:50.860405Z
72,49,568,55,5014575,7,2025-09-30T06:19:50.860045Z
469,50,220,50,5014575,5,2025-09-17T10:42:38.317568Z
658,44,252,44,5014575,4,2025-09-12T15:40:43.525075Z
82,72,167,50,5014575,3,2025-08-26T21:29:40.700011Z
427,56,382,85,5014575,2,2025-08-18T19:09:32.060241Z
