name,time,event
freehit,2025-09-17T15:08:50.669105Z,5
3xc,2025-09-27T02:28:18.292490Z,6
wildcard,2025-11-30T22:34:53.206236Z,14
bboost,2025-12-11T16:11:10.345325Z,16
bboost,2026-01-31T10:26:30.007212Z,24
wildcard,2026-04-15T16:38:53.925188Z,33
freehit,2026-04-22T15:45:30.205566Z,34
3xc,2026-05-06T11:26:34.006211Z,36
