element_in,element_in_cost,element_out,element_out_cost,entry,event,time
235,103,82,80,1842657,37,2026-05-15T15:35:15.615803Z
666,89,249,73,1842657,36,2026-05-06T11:26:22.045010Z
515,76,236,70,1842657,35,2026-04-26T12:26:33.899491Z
21,72,266,72,1842657,34,2026-04-24T15:04:56.310548Z
515,75,47,74,1842657,34,2026-04-23T23:27:35.575866Z
568,51,440,46,1842657,34,2026-04-23T23:27:00.576515Z
346,37,694,45,1842657,34,2026-04-23T23:27:00.576299Z
624,77,681,73,1842657,34,2026-04-23T23:27:00.576018Z
369,39,341,39,1842657,34,2026-04-23T23:25:30.740902Z
381,140,450,80,1842657,34,2026-04-23T11:26:12.966942Z
681,73,499,103,1842657,34,2026-04-23T11:26:12.966661Z
597,63,249,74,1842657,34,2026-04-22T15:49:11.156046Z
64,86,178,62,1842657,34,2026-04-22T15:49:11.155654Z
499,103,430,144,1842657,34,2026-04-22T15:49:11.155248Z
450,80,236,70,1842657,34,2026-04-22T15:49:11.154425Z
47,74,84,54,1842657,34,2026-04-22T15:49:11.154037Z
266,72,82,80,1842657,34,2026-04-22T15:49:11.153630Z
440,46,151,45,1842657,34,2026-04-22T15:49:11.153222Z
291,57,74,47,1842657,34,2026-04-22T15:49:11.152759Z
373,62,411,50,1842657,34,2026-04-22T15:49:11.152274Z
84,54,329,58,1842657,33,2026-04-17T21:30:54.823629Z
341,39,470,40,1842657,33,2026-04-17T21:30:54.823297Z
430,144,661,92,1842657,33,2026-04-15T16:47:38.143062Z
236,70,485,73,1842657,33,2026-04-15T16:47:38.142795Z
1,60,366,54,1842657,33,2026-04-15T16:47:38.142573Z
694,45,317,45,1842657,33,2026-04-15T16:47:38.142352Z
74,47,291,56,1842657,33,2026-04-15T16:47:38.142136Z
151,45,8,60,1842657,33,2026-04-15T16:47:38.141899Z
411,50,440,45,1842657,33,2026-04-15T16:47:38.141572Z
178,61,136,71,1842657,32,2026-03-23T11:38:24.736978Z
317,45,226,53,1842657,31,2026-03-19T12:47:33.770982Z
485,73,21,72,1842657,31,2026-03-19T11:47:30.309584Z
661,92,430,142,1842657,31,2026-03-19T11:47:30.302577Z
366,54,670,49,1842657,28,2026-02-24T15:55:12.227162Z
136,70,624,76,1842657,27,2026-02-20T12:19:24.493383Z
82,79,485,72,1842657,27,2026-02-11T20:15:00.502597Z
624,76,136,68,1842657,25,2026-02-01T17:39:45.035275Z
449,94,417,67,1842657,24,2026-01-25T18:27:16.258655Z
249,71,64,87,1842657,23,2026-01-21T12:18:09.809134Z
670,50,366,54,1842657,23,2026-01-19T19:13:44.972703Z
64,87,661,88,1842657,21,2026-01-05T17:49:55.589545Z
417,68,414,84,1842657,21,2026-01-05T17:49:55.583971Z
5,63,725,54,1842657,19,2025-12-30T15:11:56.775383Z
366,54,32,50,1842657,18,2025-12-23T10:58:12.397162Z
485,73,449,91,1842657,18,2025-12-23T10:56:21.035634Z
661,86,714,73,1842657,17,2025-12-15T15:15:08.420377Z
329,55,485,72,1842657,17,2025-12-15T15:15:08.413738Z
485,72,236,72,1842657,16,2025-12-11T14:41:15.143565Z
32,51,502,47,1842657,16,2025-12-11T14:41:15.141548Z
725,54,256,60,1842657,16,2025-12-11T14:41:15.129658Z
440,44,694,42,1842657,14,2025-11-30T22:43:14.718769Z
256,59,257,51,1842657,14,2025-11-30T22:40:08.489906Z
136,66,249,75,1842657,14,2025-11-30T22:40:08.489710Z
242,49,299,65,1842657,14,2025-11-30T22:40:08.489519Z
502,47,32,50,1842657,14,2025-11-30T22:40:08.489288Z
414,80,267,67,1842657,14,2025-11-30T22:40:08.488891Z
236,72,16,100,1842657,14,2025-11-30T22:40:08.488512Z
449,89,266,76,1842657,14,2025-11-30T22:40:08.488100Z
21,70,418,65,1842657,14,2025-11-30T22:40:08.487725Z
694,42,603,42,1842657,14,2025-11-30T22:40:08.487328Z
226,51,191,39,1842657,14,2025-11-30T22:40:08.486836Z
32,50,220,48,1842657,13,2025-11-24T13:50:49.836530Z
267,67,200,56,1842657,12,2025-11-20T19:10:02.675150Z
418,64,82,77,1842657,12,2025-11-20T19:10:02.667255Z
257,51,477,49,1842657,10,2025-10-27T01:32:23.121863Z
16,99,427,56,1842657,9,2025-10-19T20:16:53.601359Z
714,73,499,105,1842657,9,2025-10-19T20:16:53.595516Z
200,56,580,70,1842657,7,2025-09-28T20:04:36.764622Z
8,58,568,55,1842657,7,2025-09-28T20:04:36.758242Z
32,50,1,55,1842657,5,2025-09-19T10:43:13.041339Z
525,76,499,104,1842657,5,2025-09-19T10:43:13.041056Z
235,104,47,70,1842657,5,2025-09-19T10:43:13.040746Z
47,70,669,61,1842657,5,2025-09-18T00:04:09.645081Z
499,104,64,88,1842657,5,2025-09-18T00:03:21.220477Z
651,44,237,66,1842657,5,2025-09-18T00:03:21.220124Z
257,50,291,55,1842657,5,2025-09-17T15:25:54.630711Z
283,76,430,140,1842657,5,2025-09-17T15:25:54.630432Z
237,66,612,59,1842657,5,2025-09-17T15:25:54.630178Z
64,88,499,104,1842657,5,2025-09-17T15:25:54.629942Z
669,61,427,56,1842657,5,2025-09-17T15:25:54.629700Z
717,70,299,65,1842657,5,2025-09-17T15:25:54.629435Z
381,145,266,75,1842657,5,2025-09-17T15:25:54.629183Z
72,46,477,50,1842657,5,2025-09-17T15:25:54.628942Z
575,47,568,55,1842657,5,2025-09-17T15:25:54.628687Z
373,61,603,44,1842657,5,2025-09-17T15:25:54.628370Z
1,55,220,50,1842657,5,2025-09-17T15:25:54.628062Z
612,59,580,70,1842657,5,2025-09-15T14:07:49.359428Z
499,104,252,44,1842657,4,2025-09-02T19:48:55.947232Z
82,74,382,84,1842657,4,2025-09-02T19:48:55.939518Z
266,75,235,105,1842657,3,2025-08-26T12:37:15.838727Z
477,50,145,45,1842657,3,2025-08-26T12:34:26.644880Z
580,70,16,100,1842657,3,2025-08-25T10:52:05.270921Z
