event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,59,59,3111857,3141681,3111856,35,0,1000,0,0,5
2,45,104,7089734,7103293,4706099,70,0,1001,0,0,13
3,60,164,1744002,1749249,2590197,20,2,1004,2,0,8
4,79,243,1290624,1300249,1317404,15,2,1006,0,0,10
5,47,290,3833414,3852418,1252838,35,2,1010,0,0,8
6,88,378,72078,72987,261363,1,27,1007,3,0,7
7,74,452,2453204,2461942,227765,25,20,1010,1,0,0
8,72,524,1646545,1655394,185044,15,20,1016,0,0,11
9,38,562,9143111,9152221,353895,75,9,1014,1,0,27
10,86,648,707324,710219,204350,10,2,1014,2,0,15
11,39,687,5499544,5517353,225814,45,2,1018,0,0,10
12,57,744,972746,976741,112562,10,21,1019,1,0,11
13,73,817,56556,60330,20145,1,21,1021,0,0,4
14,59,876,6582612,6592909,43250,55,0,1016,0,0,7
15,63,939,1827822,1831744,29176,15,4,1017,2,0,3
16,74,1013,2250141,2251206,35725,20,10,1029,1,0,2
17,83,1096,2457094,2462215,34204,20,2,1034,2,0,2
18,56,1152,1936420,1941082,21408,20,10,1037,2,0,1
19,53,1205,1637459,1638511,10826,15,8,1034,3,0,11
20,83,1288,19714,19932,1692,1,8,1037,0,0,3
21,55,1343,3872082,3889005,1941,35,8,1040,0,0,7
22,44,1387,4442529,4451833,1754,35,15,1040,1,0,6
23,39,1426,8711349,8716696,2057,70,9,1035,2,0,5
24,61,1487,4156211,4162760,2834,35,1,1036,2,0,4
25,71,1558,2204686,2213989,2940,20,37,1039,1,0,4
26,53,1611,8603337,8608068,7286,70,23,1040,1,0,6
27,47,1658,5195045,5217080,7606,45,23,1040,0,0,5
28,70,1728,2376893,2382023,9753,20,22,1041,2,0,0
29,64,1792,3658307,3670152,9484,30,22,1042,0,0,6
30,74,1866,54103,55016,3843,1,22,1043,0,0,12
31,60,1926,1565078,1570832,3877,15,20,1045,2,0,6
32,58,1984,2553534,2586644,4075,20,12,1035,0,0,12
33,129,2113,101294,103498,2054,1,12,1036,0,0,0
34,67,2180,383348,389832,1416,5,12,1036,0,0,2
35,59,2239,3095859,3114335,1189,25,12,1039,0,0,7
36,86,2325,1943300,1949248,969,15,31,1042,2,0,13
37,26,2351,5666509,5667632,973,45,2,1042,3,0,11
