event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,79,79,243514,247853,243514,5,0,1000,0,0,16
2,53,132,4666867,4677261,554358,45,0,1002,1,0,4
3,64,196,908508,912553,172542,10,3,1003,0,0,21
4,85,281,561329,563414,56780,5,10,1006,1,0,13
5,42,323,6280985,6290948,124591,55,3,1013,1,0,6
6,85,408,118041,118999,23087,1,5,1013,1,0,10
7,78,486,1563222,1569610,16996,15,17,1018,1,0,17
8,65,551,3527201,3535236,28671,30,29,1024,1,0,19
9,78,629,121328,121740,3089,1,5,1024,1,0,0
10,85,714,804388,808671,1923,10,3,1026,1,0,9
11,32,746,9418006,9426437,4255,80,6,1031,1,0,2
12,54,800,1408997,1413677,2227,15,12,1031,1,0,1
13,41,841,3381799,3392339,3539,30,12,1030,0,0,8
14,71,912,2984279,2992986,4059,25,16,1029,1,0,2
15,61,973,2210865,2217203,3056,20,0,1030,1,0,13
16,74,1047,2327475,2333721,4465,20,4,1028,5,0,3
17,80,1127,3120819,3126856,5487,25,2,1030,1,0,14
18,47,1174,4996713,5003625,5805,40,5,1038,1,0,19
19,36,1210,8567879,8578726,8062,70,2,1038,1,0,2
20,70,1280,244771,246799,2851,5,1,1019,0,0,21
21,68,1348,758931,762210,1359,10,33,1024,1,0,17
22,44,1392,4442529,4450858,1280,35,5,1032,1,0,0
23,53,1445,2513820,2523471,577,20,5,1036,0,0,7
24,69,1514,1718301,1723413,476,15,13,1035,2,0,4
25,60,1574,6255989,6262529,1084,50,12,1037,1,0,16
26,71,1641,2542613,2546548,1369,20,0,1040,2,4,5
27,46,1671,6180322,6180559,3823,50,15,1037,5,16,18
28,94,1765,58151,58725,1314,1,31,1041,1,0,8
29,76,1841,1399127,1402408,672,15,11,1045,1,0,-1
30,60,1901,993008,997196,577,10,10,1050,1,0,5
31,46,1943,4455202,4457692,1624,35,20,1051,2,4,0
32,74,2017,296462,297787,732,5,14,1054,1,0,19
33,101,2118,967215,972476,1620,10,14,1050,0,0,16
34,66,2172,500661,500890,2224,5,56,1046,4,12,0
35,81,2249,123857,124203,738,1,4,1049,2,4,7
36,83,2332,2531440,2536533,694,20,9,1049,1,0,10
37,28,2360,4906980,4913408,615,40,13,1049,1,0,5
