season_name,total_points,rank
2012/13,2121,48805
2013/14,2043,871525
2014/15,1880,687597
2015/16,2096,236215
2016/17,2121,190651
2017/18,2263,36770
2018/19,2286,75686
2019/20,2208,264585
2020/21,2263,535478
2021/22,2573,33082
2022/23,2553,54630
2023/24,2434,231593
2024/25,2285,1688547
