event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,67,67,1392305,1409613,1392305,15,0,1000,0,0,0
2,55,122,3864995,3878214,1423927,40,0,1001,0,0,10
3,43,165,7270650,7280250,2387481,65,0,1002,0,0,6
4,90,255,245874,246127,602230,5,12,1002,3,0,3
5,49,304,3063933,3081098,543281,30,12,1006,0,0,7
6,54,358,4215389,4219560,806455,40,0,1005,1,0,2
7,76,430,2069527,2071163,750255,20,2,1006,3,4,3
8,61,491,4629560,4640955,937593,40,2,1011,0,0,12
9,57,548,2466760,2475723,669399,25,2,1010,0,0,7
10,76,624,2808006,2814517,618464,25,4,1007,2,0,11
11,52,676,1049739,1056681,382886,10,4,1009,0,0,13
12,51,727,2059327,2060920,272448,20,1,1010,3,0,15
13,68,795,137567,140548,80173,5,1,1010,0,0,7
14,69,864,3398170,3410190,85729,30,4,1004,0,0,13
15,78,942,281424,282287,24636,5,8,1009,1,0,16
16,82,1024,965519,967087,19143,10,1,1018,2,0,14
17,75,1099,4341214,4349757,28981,35,1,1024,0,0,8
18,43,1142,6898167,6907067,36863,55,0,1019,2,0,15
19,42,1184,5568442,5579455,34554,45,16,1018,1,0,2
20,49,1233,3765870,3773074,40157,30,11,1019,1,0,22
21,57,1290,3456179,3461775,39280,30,33,1017,2,0,17
22,53,1343,1379973,1386268,21864,15,33,1021,0,0,12
23,32,1375,11209501,11214850,36140,90,23,1022,1,0,14
24,74,1449,841588,843314,23075,10,0,1014,3,0,2
25,61,1510,5863018,5870720,36346,50,24,1019,1,0,5
26,96,1606,57050,57290,9658,1,14,1022,2,0,22
27,68,1674,356155,357962,3157,5,14,1023,0,0,11
28,78,1752,1054075,1058620,2738,10,28,1024,2,0,3
29,84,1832,546928,548060,1130,5,71,1022,2,4,6
30,62,1894,722495,726713,850,10,44,1028,1,0,27
31,67,1957,536874,540147,734,5,36,1032,2,4,-1
32,58,2015,2553534,2585494,807,20,9,1031,0,0,13
33,124,2139,179358,183035,525,5,9,1032,0,0,0
34,50,2189,2423509,2433798,904,20,9,1032,0,0,20
35,68,2257,977045,984121,462,10,9,1035,0,0,9
36,82,2339,2760811,2767437,468,25,14,1039,1,0,18
37,22,2361,7174947,7179296,571,60,0,1042,2,0,14
