h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,1.84516,1.4925,1.84516,0.732401,"{'att': 224, 'def': 20}","{'att': 307, 'def': 31}",3,1,0,1,1.6267,l,2025-08-17 15:15:00,0,0,1,0,1.112759
h,3.4466,0.0728372,3.4466,0.0728372,"{'att': 302, 'def': 33}","{'att': 196, 'def': 13}",19,0,4,0,2.9699,w,2025-08-24 13:00:00,1,0,0,3,3.3737628
h,1.1603,3.70255,0.245616,3.70255,"{'att': 314, 'def': 15}","{'att': 204, 'def': 35}",1,11,1,7,0.126,l,2025-08-30 15:00:00,0,0,1,0,-3.456934
a,0.187377,2.83367,0.187377,2.07357,"{'att': 328, 'def': 7}","{'att': 216, 'def': 32}",0,15,0,4,0.050699999999999995,l,2025-09-12 18:45:00,0,0,1,0,-1.8861930000000002
a,1.26993,2.23396,1.26993,1.47387,"{'att': 354, 'def': 22}","{'att': 229, 'def': 29}",0,3,1,1,0.4051,d,2025-09-21 15:15:00,0,1,0,1,-0.20394
h,2.09364,0.894035,2.09364,0.13394,"{'att': 323, 'def': 7}","{'att': 307, 'def': 30}",12,3,3,1,2.2702,w,2025-09-27 15:00:00,1,0,0,3,1.9597000000000002
a,0.855852,1.83687,0.855852,1.83687,"{'att': 426, 'def': 24}","{'att': 286, 'def': 28}",2,10,0,2,0.615,l,2025-10-03 18:45:00,0,0,1,0,-0.9810180000000001
h,1.5878,1.56803,1.5878,0.807937,"{'att': 256, 'def': 15}","{'att': 209, 'def': 28}",1,7,3,3,1.3426999999999998,d,2025-10-19 15:15:00,0,1,0,1,0.7798630000000001
a,2.00206,1.30397,1.24196,1.30397,"{'att': 260, 'def': 27}","{'att': 387, 'def': 23}",6,4,0,2,1.8927,l,2025-10-26 15:15:00,0,0,1,0,-0.06201000000000012
h,0.192946,1.28813,0.192946,1.28813,"{'att': 307, 'def': 9}","{'att': 99, 'def': 20}",4,10,1,1,0.33499999999999996,d,2025-10-29 17:00:00,0,1,0,1,-1.095184
a,1.98367,3.21467,1.22357,3.21467,"{'att': 376, 'def': 21}","{'att': 262, 'def': 11}",8,7,0,3,0.6178,l,2025-11-02 16:15:00,0,0,1,0,-1.9910999999999999
h,1.26999,1.15206,0.509893,0.391967,"{'att': 276, 'def': 9}","{'att': 218, 'def': 24}",2,6,1,1,1.4342000000000001,d,2025-11-09 14:00:00,0,1,0,1,0.11792600000000003
a,0.352154,0.915515,0.352154,0.915515,"{'att': 299, 'def': 18}","{'att': 241, 'def': 25}",2,8,1,1,0.7468,d,2025-11-23 16:15:00,0,1,0,1,-0.563361
