season_name,total_points,rank
2015/16,1740,2060963
2016/17,1849,1499462
2017/18,1854,2388704
2018/19,2123,671884
2019/20,2301,48252
2020/21,2400,87410
2021/22,2533,65983
2022/23,2505,157245
2023/24,2433,236006
2024/25,2629,3405
