season_name,total_points,rank
2008/09,1716,486169
2009/10,2027,360695
2010/11,1781,702650
2011/12,1961,249690
2012/13,1948,372555
2013/14,2138,498069
2014/15,1766,1288018
2015/16,1772,1917160
2016/17,1906,1125624
2019/20,2271,89968
2020/21,2310,322831
2021/22,2364,414558
2022/23,2520,116405
2023/24,2517,51360
2024/25,2496,136426
