name,time,event
3xc,2025-09-25T11:32:00.748721Z,6
bboost,2025-10-24T15:57:27.926247Z,9
freehit,2025-12-20T11:49:13.515331Z,18
wildcard,2025-12-29T20:01:13.555134Z,19
wildcard,2026-04-06T15:12:36.375788Z,32
bboost,2026-04-10T18:27:50.155561Z,33
freehit,2026-04-18T12:07:15.049654Z,34
3xc,2026-05-01T18:50:17.852190Z,36
