event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,50,50,5781366,5847742,5781357,65,0,1000,0,0,4
2,39,89,8702319,8725019,7467022,85,0,1000,0,0,7
3,57,146,2494637,2508341,5576235,25,0,998,2,0,3
4,58,204,7782166,7799837,6031962,70,5,997,1,0,8
5,45,249,4672249,4714273,5573949,40,5,997,0,0,7
6,69,318,1227843,1257720,3310342,15,0,999,0,0,9
7,91,409,165379,168531,1662912,5,0,1003,0,0,0
8,69,478,2298103,2318977,1450654,20,0,1010,0,0,17
9,39,517,8476092,8512582,1891919,70,0,1010,0,0,4
10,93,610,189945,190767,1017831,5,3,1007,3,0,13
11,46,656,2780845,2791373,852772,25,0,1010,2,0,10
12,59,715,749256,755153,451317,10,4,1012,1,0,11
13,88,803,1377,1540,48401,1,4,1013,0,0,4
14,93,896,122312,123193,12572,1,1,1012,2,0,3
15,65,961,1441544,1450458,7016,15,12,1017,1,0,12
16,80,1041,1213000,1214345,6458,10,5,1025,1,0,3
17,90,1131,1164326,1172930,4094,10,5,1030,0,0,5
18,43,1174,6898167,6915589,5690,55,8,1031,2,0,12
19,46,1220,3777196,3792982,4165,30,1,1027,1,0,11
20,55,1275,1984487,2008145,3831,20,1,1028,0,0,5
21,63,1338,1721120,1730356,2645,15,5,1025,2,0,12
22,47,1385,3264671,3273667,1997,30,15,1022,2,0,18
23,49,1434,4113134,4128323,1236,35,5,1021,1,0,6
24,71,1505,1175406,1192064,889,10,5,1022,0,0,1
25,73,1578,1726924,1735277,838,15,7,1025,2,0,2
26,65,1643,4304500,4318452,1172,35,1,1027,1,0,3
27,57,1700,1744173,1764131,660,15,1,1027,0,0,4
28,66,1766,3249632,3258613,1181,30,23,1029,2,0,0
29,69,1835,2523824,2545772,900,20,23,1031,0,0,2
30,80,1915,15232,15413,237,1,61,1032,2,0,13
31,52,1967,3147200,3155044,403,25,52,1037,1,0,0
32,58,2025,2553534,2612401,459,20,0,1023,0,0,12
33,134,2159,42342,51466,147,1,27,1022,1,0,0
34,58,2217,1185939,1214518,174,10,27,1022,0,0,8
35,56,2273,4156291,4208111,181,35,27,1024,0,0,16
36,72,2345,5357073,5361671,329,45,12,1026,3,0,17
37,21,2366,7545478,7552246,440,60,5,1028,2,0,13
