element_in,element_in_cost,element_out,element_out_cost,entry,event,time
6,62,373,60,8075403,37,2026-05-14T00:28:15.036697Z
257,52,106,49,8075403,36,2026-05-08T01:00:35.885989Z
430,145,249,75,8075403,35,2026-04-29T01:16:13.789906Z
341,39,287,56,8075403,35,2026-04-29T01:16:13.781397Z
47,74,485,73,8075403,34,2026-04-24T02:41:13.046192Z
666,88,661,92,8075403,34,2026-04-19T01:28:18.059732Z
139,45,220,48,8075403,33,2026-04-18T06:14:06.588100Z
691,56,178,62,8075403,33,2026-04-18T06:03:27.225504Z
783,55,236,70,8075403,33,2026-04-17T03:38:20.018132Z
343,43,5,68,8075403,33,2026-04-17T03:38:20.017875Z
260,51,411,50,8075403,33,2026-04-17T03:38:20.017553Z
220,48,470,40,8075403,33,2026-04-17T03:38:20.017139Z
341,39,139,45,8075403,33,2026-04-17T03:38:20.016864Z
151,45,106,49,8075403,33,2026-04-11T03:14:49.663093Z
178,62,136,72,8075403,33,2026-04-11T03:14:49.662936Z
430,144,661,92,8075403,33,2026-04-11T03:14:49.662781Z
84,54,299,62,8075403,33,2026-04-11T03:14:49.662622Z
236,70,83,59,8075403,33,2026-04-11T03:14:49.662425Z
235,105,485,73,8075403,33,2026-04-11T03:14:49.662270Z
411,50,373,61,8075403,33,2026-04-11T03:14:49.662111Z
72,51,260,51,8075403,33,2026-04-11T03:14:49.661940Z
139,45,287,56,8075403,33,2026-04-11T03:14:49.661680Z
485,73,119,86,8075403,31,2026-03-20T15:21:45.654142Z
661,92,430,144,8075403,30,2026-03-13T01:57:26.890788Z
136,72,749,45,8075403,29,2026-03-03T01:54:07.404807Z
119,87,237,66,8075403,29,2026-03-03T01:54:07.397276Z
373,59,226,57,8075403,28,2026-02-23T00:34:14.656174Z
83,58,21,75,8075403,27,2026-02-21T01:21:24.596808Z
77,40,8,63,8075403,27,2026-02-19T06:09:24.481215Z
249,74,136,71,8075403,25,2026-02-04T00:47:44.171572Z
287,56,1,57,8075403,23,2026-01-24T10:11:25.653579Z
21,74,382,83,8075403,23,2026-01-24T10:11:25.653351Z
226,56,291,56,8075403,23,2026-01-24T10:05:21.288404Z
382,83,517,53,8075403,23,2026-01-24T09:45:01.343911Z
749,45,661,88,8075403,23,2026-01-24T09:45:01.343743Z
106,50,317,45,8075403,23,2026-01-24T09:45:01.343539Z
260,52,694,45,8075403,23,2026-01-24T09:45:01.343309Z
299,62,329,58,8075403,23,2026-01-24T08:01:03.229314Z
82,77,21,72,8075403,23,2026-01-24T08:01:03.229112Z
694,45,260,51,8075403,23,2026-01-24T08:01:03.228906Z
8,63,226,55,8075403,23,2026-01-24T08:01:03.228681Z
136,72,626,43,8075403,23,2026-01-24T08:01:03.228364Z
226,55,473,52,8075403,23,2026-01-18T00:23:07.033733Z
449,91,414,83,8075403,23,2026-01-18T00:23:07.026218Z
237,65,450,80,8075403,22,2026-01-16T02:40:15.447618Z
5,64,373,59,8075403,20,2026-01-02T01:58:53.950430Z
473,52,8,65,8075403,19,2025-12-30T01:11:20.234386Z
291,55,72,47,8075403,18,2025-12-24T00:59:07.450789Z
21,71,449,92,8075403,18,2025-12-22T11:54:36.431064Z
661,87,136,70,8075403,18,2025-12-20T23:53:46.848617Z
450,79,16,102,8075403,18,2025-12-20T23:53:46.841624Z
329,56,237,66,8075403,17,2025-12-19T05:03:16.133773Z
8,65,256,58,8075403,16,2025-12-07T16:27:48.765559Z
136,69,283,77,8075403,16,2025-12-07T02:23:51.910503Z
16,101,82,76,8075403,15,2025-12-04T01:21:08.824257Z
626,43,136,66,8075403,14,2025-12-02T14:00:26.887871Z
517,54,427,53,8075403,14,2025-12-02T14:00:26.882592Z
136,65,626,44,8075403,13,2025-11-27T01:07:06.427025Z
414,80,16,99,8075403,13,2025-11-27T01:07:06.420513Z
373,59,5,63,8075403,12,2025-11-20T01:28:50.276526Z
260,50,257,50,8075403,11,2025-11-08T01:21:32.586805Z
237,67,582,67,8075403,9,2025-10-24T08:24:14.257252Z
16,98,384,75,8075403,7,2025-10-03T09:58:16.506811Z
430,142,661,86,8075403,6,2025-09-22T00:59:19.029802Z
582,66,381,145,8075403,6,2025-09-22T00:59:19.021688Z
384,77,497,45,8075403,4,2025-09-13T01:29:11.282312Z
626,44,430,140,8075403,4,2025-09-13T01:29:11.282050Z
283,75,218,44,8075403,4,2025-09-13T01:29:11.281706Z
72,46,38,45,8075403,4,2025-09-13T01:29:11.281374Z
82,74,517,55,8075403,4,2025-09-13T01:29:11.280879Z
257,50,507,50,8075403,4,2025-09-13T01:29:11.280454Z
5,61,291,55,8075403,4,2025-09-13T01:29:11.279952Z
256,56,568,55,8075403,4,2025-09-13T01:29:11.279557Z
1,55,220,50,8075403,4,2025-09-13T01:29:11.279240Z
565,50,470,40,8075403,3,2025-08-30T07:46:19.558080Z
477,51,291,55,8075403,3,2025-08-30T07:46:19.557882Z
525,77,661,86,8075403,3,2025-08-30T07:46:19.557675Z
249,76,218,45,8075403,3,2025-08-30T07:46:19.557473Z
668,50,517,55,8075403,3,2025-08-30T07:46:19.557274Z
582,66,497,45,8075403,3,2025-08-30T07:46:19.557084Z
450,81,381,145,8075403,3,2025-08-30T07:46:19.556886Z
505,55,38,45,8075403,3,2025-08-30T07:46:19.556638Z
441,45,317,45,8075403,3,2025-08-30T07:46:19.556360Z
430,140,249,75,8075403,2,2025-08-18T11:56:40.294602Z
497,45,235,105,8075403,2,2025-08-18T11:56:40.287059Z
