event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,78,78,288561,312350,288561,5,0,1000,0,0,6
2,63,141,1974675,2008271,184579,20,0,1000,1,0,12
3,79,220,58054,59517,7500,1,0,1005,0,0,4
4,90,310,229973,234479,1587,5,30,1006,1,0,7
5,49,359,3063933,3137743,2425,30,30,1013,0,0,8
6,73,432,801440,815043,1777,10,41,1012,2,0,16
7,71,503,3325220,3346214,3367,30,27,1015,2,0,16
8,63,566,4145935,4183915,8233,35,18,1023,1,0,15
9,40,606,8309233,8347675,22850,70,10,1023,1,0,10
10,74,680,3206022,3257122,28888,30,0,1024,0,0,14
11,44,724,3220461,3294086,23428,30,0,1030,0,0,6
12,38,762,6298975,6340034,37871,55,5,1034,1,0,13
13,47,809,1947705,1960841,34183,20,6,1031,2,0,4
14,84,893,569570,580142,15558,5,1,1032,1,0,4
15,79,972,222994,228402,3260,5,1,1037,0,0,4
16,87,1059,521238,525949,1838,5,8,1038,3,0,9
17,73,1132,5066268,5089813,3857,45,8,1046,1,0,8
18,50,1182,3863040,3874756,3441,35,36,1046,3,0,0
19,34,1216,9189211,9284119,5510,75,36,1049,0,0,2
20,61,1277,1072015,1081174,3458,10,10,1047,2,0,13
21,47,1324,6813702,6892990,6229,55,10,1049,0,0,25
22,47,1371,2968940,3034383,4670,25,10,1049,0,0,13
23,47,1418,5038616,5045302,3408,40,10,1048,3,0,21
24,87,1505,57722,58918,919,1,14,1054,1,0,12
25,69,1574,2624635,2693803,1084,25,14,1061,0,0,5
26,81,1655,657147,676309,551,10,14,1065,0,0,6
27,49,1704,4292797,4385737,525,35,14,1065,0,0,15
28,84,1788,471177,475135,316,5,5,1061,3,0,2
29,71,1859,2253794,2270660,228,20,18,1061,1,0,3
30,64,1923,451442,473095,156,5,18,1066,0,0,8
31,60,1983,1593482,1602481,176,15,13,1066,3,0,6
32,69,2052,603381,632348,93,5,14,1054,0,0,12
33,129,2181,108385,110987,34,1,31,1055,1,0,0
34,58,2239,1185939,1235794,42,10,31,1055,0,0,27
35,59,2298,3095859,3180975,34,25,31,1058,0,0,9
36,79,2377,3515277,3534908,38,30,27,1062,2,0,19
37,32,2409,3658329,3682400,35,30,12,1065,1,0,4
