event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,68,68,1235729,1354492,1235729,15,0,1000,0,0,5
2,58,126,3021533,3100335,984663,30,0,1002,0,0,6
3,66,192,666580,694087,259822,10,0,1005,0,0,8
4,69,261,3860408,3949156,363385,35,1,1004,0,0,16
5,53,314,1811822,1899371,255516,20,1,1009,0,0,22
6,90,404,42198,44188,32928,1,35,1010,2,0,4
7,73,477,2730196,2777998,36041,25,12,1012,1,0,12
8,96,573,47406,50156,4044,1,12,1020,0,0,13
9,41,614,7627870,7759925,11541,65,12,1022,0,0,6
10,92,706,215217,223377,3740,5,8,1027,1,0,9
11,53,759,894235,943529,1279,10,8,1031,0,0,7
12,65,824,325095,332471,254,5,11,1031,1,0,11
13,80,904,14273,14335,9,1,3,1030,3,0,0
14,70,974,3342913,3370258,21,30,6,1032,2,0,3
15,54,1028,4298996,4334527,31,35,13,1034,2,0,10
16,86,1114,602930,613610,21,5,32,1045,4,0,2
17,77,1191,3964474,3994638,39,35,16,1051,2,0,3
18,50,1237,3815205,3852565,57,35,22,1055,2,4,18
19,36,1273,8233782,8411988,89,70,22,1055,0,0,8
20,51,1324,3204589,3227487,132,30,25,1053,2,0,5
21,69,1393,632727,653838,56,5,30,1051,1,0,13
22,33,1426,9765441,9909145,120,80,30,1053,0,0,7
23,44,1470,6294416,6350651,105,50,47,1050,1,0,8
24,62,1532,3788586,3824530,135,30,18,1053,2,0,3
25,78,1610,778932,798741,93,10,15,1056,1,0,3
26,74,1684,1805573,1834162,89,15,39,1058,1,0,5
27,65,1749,640630,648421,25,5,0,1056,1,0,7
28,77,1826,1158679,1181420,28,10,5,1058,1,0,0
29,56,1882,6022774,6048715,52,50,60,1059,1,0,2
30,64,1946,451442,484019,35,5,60,1062,0,0,23
31,57,2003,2138441,2163518,53,20,64,1064,2,0,0
32,58,2061,2553534,2716110,62,20,28,1051,0,0,12
33,134,2195,42342,58487,20,1,53,1048,1,0,0
34,45,2240,3464376,3554120,38,30,53,1048,0,0,20
35,52,2292,5761810,5941382,49,45,53,1050,0,0,20
36,85,2377,2142858,2168944,41,20,45,1055,2,0,16
37,20,2397,7877360,7908175,75,65,16,1059,1,0,14
