season_name,total_points,rank
2006/07,1904,33899
2007/08,2163,20541
2008/09,1992,25568
2009/10,2070,265178
2010/11,2110,9939
2011/12,2036,106536
2012/13,2329,489
2013/14,2036,899154
2014/15,2159,20099
2015/16,2038,457131
2016/17,2225,45562
2017/18,2279,24674
2018/19,2262,110175
2019/20,2198,301958
2020/21,2313,311313
2021/22,2274,780229
2022/23,2416,548977
2023/24,2389,412659
2024/25,2440,338471
