event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,78,78,288561,292656,288561,5,10,1000,0,0,9
2,44,122,7387574,7396972,1423927,70,10,1000,0,0,16
3,65,187,836527,838538,439255,10,14,1004,1,0,5
4,75,262,2131448,2139980,337893,20,14,1005,0,0,13
5,57,319,1061319,1064787,172539,10,3,1007,1,0,6
6,73,392,733237,737832,91252,10,3,1008,0,0,-1
7,85,477,513600,517188,35938,5,5,1003,0,0,9
8,90,567,135666,136583,7076,5,5,1010,0,0,0
9,38,605,9143111,9149624,23516,75,6,1017,1,0,10
10,79,684,2024854,2026564,21381,20,10,1023,3,0,7
11,46,730,2820173,2821196,15226,25,3,1023,3,0,9
12,59,789,694362,696310,5584,10,3,1026,0,0,6
13,47,836,1781449,1787797,5141,15,3,1026,0,0,1
14,77,913,1581490,1583858,3770,15,7,1025,2,0,3
15,50,963,5739464,5748205,6134,50,4,1026,1,0,4
16,73,1036,2516942,2519784,9161,25,0,1023,4,0,10
17,87,1123,1594823,1598681,6981,15,0,1025,0,0,9
18,55,1178,2222501,2224259,4503,20,9,1028,3,0,17
19,58,1236,749672,750689,1451,10,6,1031,1,0,2
20,66,1302,469048,471829,624,5,6,1033,0,0,4
21,68,1370,789383,791127,293,10,0,1031,2,0,6
22,44,1414,4146649,4157388,288,35,0,1034,0,0,6
23,39,1453,8641078,8648213,340,70,73,1030,1,0,5
24,77,1530,475200,477169,153,5,48,1027,1,0,4
25,58,1588,7066704,7069016,445,60,5,1031,2,0,2
26,75,1659,1633978,1636624,444,15,15,1033,2,4,5
27,42,1701,7767657,7784869,641,65,15,1037,0,0,9
28,94,1795,58151,58624,204,1,12,1038,1,0,2
29,77,1872,1172701,1176860,106,10,12,1038,0,0,10
30,61,1933,774708,781479,79,10,12,1042,0,0,8
31,70,2003,288557,290145,50,5,27,1038,2,0,2
32,52,2055,4820354,4824641,83,40,29,1040,1,0,12
33,110,2165,520222,523117,92,5,29,1034,0,0,13
34,57,2222,1428834,1430418,128,15,38,1030,2,0,2
35,52,2274,5761810,5777903,176,45,6,1029,0,0,5
36,93,2367,784081,786719,90,10,6,1039,0,0,0
37,21,2388,7545478,7548181,130,60,0,1039,2,0,19
