event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,56,56,3932979,4207445,3932974,45,0,1000,0,0,4
2,54,110,4168589,4289664,3426960,40,0,1001,0,0,7
3,54,164,3415922,3476677,2590197,35,50,1001,2,0,6
4,78,242,1475616,1545895,1397807,15,50,1002,0,0,7
5,54,296,1703000,1754225,901211,15,45,1005,1,0,2
6,68,364,1402196,1449664,589126,15,14,1003,0,0,22
7,74,438,2336423,2422604,490880,20,14,1009,0,0,6
8,86,524,274307,282825,182050,5,9,1016,1,0,0
9,62,586,1386634,1465857,89514,15,9,1015,0,0,6
10,79,665,2042367,2047878,76875,20,8,1016,4,0,6
11,43,708,3623978,3802428,67985,30,8,1023,0,0,6
12,28,736,10297763,10341675,170210,85,11,1025,1,0,6
13,48,784,1589936,1666809,139054,15,11,1025,0,0,1
14,61,845,6187523,6237546,210034,50,23,1024,1,0,8
15,69,914,942670,948300,110607,10,4,1021,3,0,24
16,113,1027,3768,3858,15752,1,4,1027,0,0,4
17,90,1117,1205844,1230395,10129,10,10,1030,1,0,20
18,38,1155,9144388,9186259,18046,75,8,1028,2,0,18
19,36,1191,8233782,8460314,23686,70,8,1029,0,0,18
20,55,1246,2165057,2188072,20606,20,8,1027,2,0,7
21,58,1304,2880359,3014747,18964,25,8,1028,0,0,11
22,39,1343,7156518,7165820,21989,60,0,1025,4,0,8
23,50,1393,3732682,3777445,14405,30,19,1028,1,0,15
24,75,1468,695364,712290,8484,10,1,1033,2,0,9
25,77,1545,830358,894069,6057,10,1,1038,0,0,5
26,72,1617,2256465,2290521,5254,20,2,1040,1,0,7
27,48,1665,4731004,4945686,5183,40,2,1041,0,0,16
28,83,1748,548638,555277,3389,5,1,1042,3,0,6
29,66,1814,3180236,3291563,2902,25,1,1043,0,0,17
30,69,1883,169837,184770,1549,5,1,1047,0,0,13
31,62,1945,1219155,1242707,1396,10,5,1046,2,0,1
32,58,2003,2553534,2746566,1502,20,15,1029,0,0,11
33,134,2137,42342,59704,566,1,31,1026,1,0,0
34,59,2196,1051813,1132131,589,10,31,1026,0,0,10
35,65,2261,1495190,1600380,354,15,31,1028,0,0,7
36,75,2336,4542359,4571341,540,40,35,1031,2,0,11
37,22,2358,7174947,7195877,664,60,7,1031,2,0,11
