name,time,event
wildcard,2025-09-26T13:13:31.807951Z,6
bboost,2025-10-03T17:28:03.781226Z,7
freehit,2025-11-25T22:08:48.323044Z,13
3xc,2025-12-17T23:57:09.453739Z,17
3xc,2026-02-10T17:39:52.006295Z,26
wildcard,2026-04-10T17:27:59.963004Z,32
bboost,2026-04-17T23:15:34.232626Z,33
freehit,2026-04-18T13:20:19.860714Z,34
