element_in,element_in_cost,element_out,element_out_cost,entry,event,time
329,59,783,55,8071069,37,2026-05-15T17:29:27.421234Z
242,53,84,54,8071069,37,2026-05-15T17:22:32.236398Z
1,61,139,45,8071069,37,2026-05-15T17:22:32.229367Z
16,99,235,103,8071069,36,2026-05-09T09:52:56.667429Z
730,53,691,56,8071069,34,2026-04-24T17:16:55.037185Z
64,87,430,144,8071069,34,2026-04-24T17:16:55.037040Z
624,77,249,76,8071069,34,2026-04-24T17:16:55.036889Z
717,65,783,55,8071069,34,2026-04-24T17:16:55.036720Z
329,60,235,105,8071069,34,2026-04-24T17:16:55.036547Z
457,57,84,54,8071069,34,2026-04-24T17:16:55.036390Z
381,140,82,82,8071069,34,2026-04-24T17:16:55.036223Z
606,45,411,50,8071069,34,2026-04-24T17:16:55.036065Z
575,44,343,43,8071069,34,2026-04-24T17:16:55.035903Z
568,51,151,45,8071069,34,2026-04-24T17:16:55.035703Z
373,62,77,42,8071069,34,2026-04-24T17:16:55.035537Z
670,48,341,39,8071069,34,2026-04-24T17:16:55.035366Z
1,60,139,45,8071069,34,2026-04-24T17:16:55.035136Z
249,77,624,76,8071069,33,2026-04-18T09:33:52.231594Z
430,144,337,62,8071069,32,2026-04-10T16:32:39.505218Z
691,56,249,76,8071069,32,2026-04-10T16:32:39.505022Z
624,76,136,73,8071069,32,2026-04-10T16:32:39.504797Z
235,106,329,60,8071069,32,2026-04-10T16:32:39.504600Z
84,54,267,63,8071069,32,2026-04-10T16:32:39.504391Z
82,82,47,72,8071069,32,2026-04-10T16:32:39.504179Z
783,55,21,69,8071069,32,2026-04-10T16:32:39.503919Z
343,43,684,50,8071069,32,2026-04-10T16:32:39.503716Z
411,50,373,61,8071069,32,2026-04-10T16:32:39.503513Z
77,42,318,44,8071069,32,2026-04-10T16:32:39.503295Z
139,45,220,48,8071069,32,2026-04-10T16:32:39.503065Z
341,39,1,59,8071069,32,2026-04-10T16:32:39.502741Z
318,44,261,44,8071069,31,2026-03-20T14:21:26.962560Z
136,73,430,145,8071069,31,2026-03-16T23:44:58.820585Z
329,59,237,66,8071069,28,2026-02-27T13:08:40.302806Z
373,60,694,45,8071069,28,2026-02-27T13:08:40.295197Z
267,63,547,49,8071069,26,2026-02-10T17:58:43.832757Z
261,44,8,64,8071069,26,2026-02-10T17:58:43.832317Z
1,59,139,44,8071069,26,2026-02-10T17:58:43.825522Z
249,74,136,68,8071069,25,2026-02-02T15:13:44.880111Z
449,95,414,82,8071069,24,2026-01-31T12:46:35.525076Z
547,49,450,80,8071069,23,2026-01-24T10:23:01.089884Z
694,45,257,50,8071069,23,2026-01-24T10:23:01.084310Z
237,64,160,59,8071069,21,2026-01-06T16:17:20.770101Z
5,65,373,59,8071069,20,2026-01-03T10:39:03.859317Z
160,60,449,90,8071069,19,2025-12-30T17:58:43.864425Z
450,81,329,57,8071069,19,2025-12-30T17:58:43.858618Z
430,150,283,77,8071069,17,2025-12-20T10:44:39.630080Z
329,57,16,102,8071069,17,2025-12-20T10:44:39.629681Z
8,65,256,58,8071069,17,2025-12-20T10:44:39.623377Z
337,63,430,145,8071069,16,2025-12-13T12:25:21.857509Z
16,102,517,53,8071069,16,2025-12-13T12:25:21.856953Z
47,70,160,62,8071069,16,2025-12-13T12:25:21.851482Z
151,45,113,45,8071069,15,2025-12-06T10:55:48.184917Z
684,50,8,62,8071069,15,2025-12-06T10:55:48.176835Z
136,66,249,75,8071069,13,2025-11-29T11:39:45.070162Z
517,53,668,51,8071069,13,2025-11-29T11:39:45.069908Z
414,80,241,58,8071069,13,2025-11-29T11:39:45.069662Z
160,62,119,83,8071069,13,2025-11-29T11:39:45.069384Z
449,89,82,75,8071069,13,2025-11-29T11:39:45.069069Z
373,60,575,47,8071069,13,2025-11-29T11:39:45.068782Z
113,45,225,55,8071069,13,2025-11-29T11:39:45.068528Z
139,44,502,47,8071069,13,2025-11-29T11:39:45.068213Z
220,48,287,55,8071069,13,2025-11-29T11:39:45.067861Z
256,58,5,62,8071069,12,2025-11-22T09:53:30.683908Z
8,61,573,45,8071069,11,2025-11-08T10:47:50.184793Z
257,50,370,58,8071069,11,2025-11-08T10:47:50.177058Z
119,80,580,68,8071069,9,2025-10-24T14:38:58.398289Z
287,55,67,45,8071069,9,2025-10-24T14:38:58.391999Z
21,65,242,50,8071069,7,2025-10-03T15:38:31.371207Z
241,56,417,63,8071069,6,2025-09-26T09:12:05.615074Z
575,47,36,45,8071069,5,2025-09-20T09:11:45.587202Z
283,76,654,64,8071069,5,2025-09-20T08:56:12.052797Z
597,67,654,64,8071069,4,2025-09-13T09:48:35.740892Z
237,66,417,64,8071069,4,2025-09-13T09:48:35.740705Z
476,50,370,59,8071069,4,2025-09-13T09:48:35.740490Z
228,50,225,55,8071069,4,2025-09-13T09:48:35.740256Z
7,57,36,45,8071069,4,2025-09-13T09:48:35.740053Z
287,55,502,50,8071069,4,2025-09-13T09:48:35.739796Z
580,71,235,104,8071069,3,2025-08-30T09:29:56.349623Z
82,71,449,90,8071069,2,2025-08-21T23:15:08.638204Z
