event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,65,65,1743774,1787322,1743774,20,0,1000,0,0,4
2,33,98,9827140,9838643,5939885,95,0,1001,0,0,9
3,63,161,1164700,1171650,3046843,15,8,1002,2,0,15
4,89,250,252833,257855,843123,5,3,1001,0,0,8
5,71,321,49531,50783,145601,1,3,1008,0,0,0
6,80,401,266643,269228,43043,5,3,1012,0,0,7
7,65,462,5092875,5093990,117997,45,1,1015,4,4,6
8,84,546,349053,353890,42314,5,1,1023,0,0,12
9,41,587,7627870,7660990,84648,65,1,1023,0,0,6
10,81,668,1388084,1402006,62634,15,1,1027,0,0,15
11,39,707,5921317,5934853,72391,50,3,1029,2,0,12
12,44,751,4090810,4095198,76872,35,4,1030,3,0,7
13,74,825,43105,47573,11978,1,4,1032,0,0,2
14,68,893,3908173,3928029,15558,35,16,1031,1,0,7
15,58,951,2968900,2985156,14028,25,9,1032,1,0,11
16,93,1044,222413,224446,5464,5,26,1035,4,0,4
17,74,1118,4623817,4643145,9667,40,26,1040,0,0,6
18,45,1163,6018493,6025603,11673,50,21,1042,3,0,14
19,49,1212,2683892,2694695,7255,25,13,1044,1,0,10
20,43,1255,5851760,5864809,13066,50,4,1045,1,0,1
21,52,1307,4956068,4992355,16489,40,4,1043,0,0,3
22,42,1349,5393205,5413998,16232,45,20,1040,1,0,12
23,47,1396,4636809,4676724,12314,40,20,1042,0,0,6
24,71,1467,1331180,1335429,9086,15,2,1042,3,0,1
25,58,1525,7020273,7032127,17756,55,27,1047,1,0,4
26,64,1589,4647478,4660975,22519,40,20,1046,1,0,4
27,52,1641,3140338,3171583,18218,25,20,1045,0,0,5
28,94,1735,61276,62623,6929,1,18,1044,2,0,1
29,71,1806,2125627,2145159,4591,20,18,1047,0,0,2
30,52,1858,2688946,2721093,6015,25,18,1049,0,0,16
31,65,1923,771671,778535,4587,10,8,1051,2,0,6
32,70,1993,512082,524338,2549,5,40,1031,0,0,11
33,134,2127,42342,51275,994,1,39,1034,1,0,0
34,59,2186,1051813,1079050,1045,10,39,1034,0,0,15
35,56,2242,4156291,4205982,1025,35,39,1036,0,0,16
36,94,2336,766814,769685,555,10,8,1040,3,0,12
37,23,2359,6759588,6777175,642,55,5,1043,1,0,11
