season_name,total_points,rank
2017/18,1620,4120340
2018/19,1908,2991962
2019/20,2105,868846
2020/21,2453,28529
2021/22,2484,130377
2022/23,2595,15117
2023/24,2567,12308
2024/25,2611,6577
