event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,49,49,6072149,6072986,6072139,65,0,1000,0,0,11
2,44,93,7387574,7388078,6848626,70,0,1000,0,0,12
3,64,157,908508,908626,3640287,10,0,999,0,0,4
4,71,228,3452523,3452691,2848087,30,4,998,2,0,11
5,67,295,127409,127508,946383,5,4,1001,0,0,0
6,74,369,696358,696641,449636,10,26,1000,2,0,6
7,72,441,2991253,2991534,423714,25,13,1002,1,0,7
8,71,512,1989324,1989440,364515,20,2,1009,2,0,14
9,39,551,8476092,8476833,588279,70,2,1010,0,0,6
10,89,640,411531,411613,304575,5,4,1009,2,0,13
11,57,697,497837,497918,134285,5,20,1011,1,0,13
12,62,759,499101,499197,47326,5,15,1011,1,0,5
13,77,836,21292,21418,5317,1,12,1005,0,0,14
14,78,914,1357137,1357284,3573,15,16,1008,1,0,5
15,64,978,1609204,1609448,2178,15,7,1017,1,0,8
16,73,1051,2389904,2389982,3263,20,7,1025,0,0,13
17,75,1126,4484786,4485024,5679,40,7,1031,1,0,15
18,42,1168,7366672,7367016,8343,60,2,1030,2,0,2
19,33,1201,9982439,9982648,13496,80,3,1029,2,0,8
20,57,1258,1739528,1739670,10732,15,0,1028,2,0,7
21,67,1325,828160,828273,5815,10,0,1027,0,0,9
22,28,1353,11751777,11751899,12958,95,25,1026,1,0,16
23,45,1398,5898494,5898715,11001,50,17,1023,2,0,9
24,63,1461,3437621,3437843,12346,30,5,1024,2,0,10
25,76,1537,974243,974549,9407,10,5,1025,0,0,1
26,82,1619,636021,636068,4767,5,12,1023,2,0,4
27,52,1671,3140338,3140736,3684,25,12,1024,0,0,12
28,76,1747,1227705,1227827,3520,10,12,1028,0,0,1
29,69,1816,2523824,2524064,2591,20,12,1029,0,0,5
30,66,1882,307402,307704,1629,5,12,1032,0,0,9
31,76,1958,69440,69444,664,1,8,1032,4,0,3
32,61,2019,1835427,1835713,612,15,8,1034,0,0,5
33,108,2127,597569,597881,970,5,8,1033,0,0,23
34,50,2177,2567598,2567718,1666,20,12,1030,2,0,2
35,70,2247,723336,723448,798,10,4,1019,0,0,6
36,82,2329,2760811,2761168,773,25,2,1026,1,0,0
37,23,2352,6428984,6429684,893,50,2,1028,0,0,8
