event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,48,48,6360211,6555668,6360201,70,0,1000,0,0,4
2,58,106,3021533,3093253,4274377,30,0,1000,0,0,8
3,54,160,3195771,3267560,3142653,30,2,1007,0,0,8
4,83,243,773050,791180,1308967,10,2,1011,1,0,14
5,48,291,3437485,3554223,1182411,30,2,1016,0,0,5
6,69,360,1381013,1388839,730560,15,31,1019,3,0,6
7,79,439,1376025,1409881,472086,15,15,1021,1,0,8
8,72,511,1646545,1695202,375212,15,15,1029,0,0,13
9,64,575,1189140,1201486,177735,10,8,1030,2,0,6
10,73,648,3699846,3754090,201686,35,6,1035,1,0,8
11,55,703,705338,725014,93547,10,5,1039,1,0,4
12,38,741,6298975,6356262,132464,55,9,1037,1,0,5
13,72,813,71387,80714,26022,1,9,1037,0,0,0
14,70,883,3279359,3327570,28749,30,4,1033,1,0,7
15,59,938,2748348,2774998,31535,25,6,1030,2,4,11
16,93,1031,218569,221548,12543,5,9,1041,3,0,4
17,85,1116,2046641,2070795,11039,20,1,1049,2,0,15
18,37,1149,9587093,9600410,26336,80,14,1052,3,4,17
19,55,1204,1196467,1209922,11796,10,12,1055,1,0,0
20,44,1248,5484911,5520456,19238,45,0,1057,1,0,11
21,62,1310,1914425,1952482,14260,20,19,1054,1,0,15
22,35,1345,8776682,8923566,20296,70,19,1056,0,0,12
23,62,1407,895270,900427,6789,10,16,1056,2,0,16
24,73,1480,861867,900965,4389,10,16,1059,0,0,1
25,68,1548,3228423,3257293,5316,30,36,1061,2,0,2
26,94,1642,73040,76780,1313,1,36,1063,0,0,5
27,57,1699,1942229,1954840,738,20,39,1061,2,0,5
28,89,1788,181444,187353,325,5,25,1062,1,0,0
29,44,1832,9204077,9295490,1124,75,25,1065,0,0,2
30,62,1894,722495,741288,845,10,26,1066,1,0,16
31,62,1956,1108349,1171441,758,10,26,1068,0,0,0
32,58,2014,2553534,2704552,827,20,32,1055,0,0,12
33,134,2148,42342,57865,298,1,58,1053,1,0,0
34,64,2212,580259,617136,240,5,58,1053,0,0,9
35,56,2268,4156291,4315362,242,35,58,1055,0,0,16
36,76,2344,4324162,4327867,355,35,37,1054,4,0,12
37,23,2367,6428984,6585022,428,50,37,1057,0,0,17
