element_in,element_in_cost,element_out,element_out_cost,entry,event,time
417,66,82,80,5455043,36,2026-05-09T09:57:50.229770Z
257,52,343,43,5455043,36,2026-05-09T08:50:11.927942Z
136,74,249,75,5455043,35,2026-05-01T17:16:53.417255Z
329,60,717,65,5455043,34,2026-04-24T16:25:06.524630Z
749,43,658,42,5455043,34,2026-04-24T15:52:26.547134Z
717,65,450,80,5455043,34,2026-04-24T15:46:16.821090Z
606,45,570,42,5455043,34,2026-04-24T15:46:16.820924Z
442,44,447,37,5455043,34,2026-04-24T15:46:16.820694Z
658,42,691,56,5455043,34,2026-04-24T12:43:18.012242Z
596,72,430,144,5455043,34,2026-04-24T12:43:18.012052Z
624,77,249,76,5455043,34,2026-04-24T12:43:18.011850Z
21,72,783,55,5455043,34,2026-04-24T12:43:18.011635Z
381,140,235,105,5455043,34,2026-04-24T12:43:18.011376Z
384,73,84,54,5455043,34,2026-04-24T12:43:18.011181Z
450,80,82,81,5455043,34,2026-04-24T12:43:18.010978Z
373,62,411,50,5455043,34,2026-04-24T12:43:18.010768Z
570,42,343,43,5455043,34,2026-04-24T12:43:18.010552Z
447,37,151,45,5455043,34,2026-04-24T12:43:18.010329Z
568,51,72,49,5455043,34,2026-04-24T12:43:18.010123Z
679,42,341,39,5455043,34,2026-04-24T12:43:18.009897Z
1,60,139,45,5455043,34,2026-04-24T12:43:18.009570Z
249,78,136,72,5455043,32,2026-04-10T15:57:00.653234Z
691,56,661,92,5455043,32,2026-04-10T15:55:22.308864Z
430,144,252,40,5455043,32,2026-04-10T15:55:22.308671Z
235,106,485,73,5455043,32,2026-04-10T15:55:22.308475Z
84,54,329,60,5455043,32,2026-04-10T15:55:22.308249Z
783,55,83,59,5455043,32,2026-04-10T15:55:22.308042Z
343,43,373,61,5455043,32,2026-04-10T15:55:22.307834Z
151,45,317,45,5455043,32,2026-04-10T15:55:22.307625Z
411,50,113,45,5455043,32,2026-04-10T15:55:22.307392Z
341,39,470,40,5455043,32,2026-04-10T15:55:22.307113Z
139,45,1,57,5455043,32,2026-04-10T15:55:22.306839Z
485,73,381,140,5455043,31,2026-03-20T17:22:52.903361Z
661,91,430,145,5455043,29,2026-03-03T16:30:45.376642Z
381,140,47,75,5455043,29,2026-03-03T16:30:45.371946Z
83,59,517,53,5455043,28,2026-02-27T18:29:59.859637Z
329,59,21,75,5455043,28,2026-02-27T17:51:35.949082Z
82,80,237,67,5455043,27,2026-02-21T07:22:26.656598Z
21,75,16,99,5455043,25,2026-02-06T17:07:55.278810Z
449,93,488,72,5455043,23,2026-01-24T10:50:16.351027Z
237,65,450,80,5455043,22,2026-01-17T10:14:46.826711Z
488,71,387,66,5455043,21,2026-01-06T14:22:14.620314Z
47,75,414,84,5455043,20,2026-01-03T10:29:30.689220Z
517,53,242,50,5455043,19,2025-12-30T17:53:12.920600Z
387,66,449,90,5455043,19,2025-12-30T17:47:50.249063Z
5,63,322,45,5455043,19,2025-12-30T17:47:50.243064Z
661,90,136,71,5455043,18,2025-12-26T18:01:06.416099Z
382,81,449,91,5455043,18,2025-12-26T18:01:06.415856Z
235,104,242,50,5455043,18,2025-12-26T18:01:06.415610Z
623,44,16,102,5455043,18,2025-12-26T18:01:06.415344Z
694,42,373,59,5455043,18,2025-12-26T18:01:06.415091Z
447,38,322,45,5455043,18,2025-12-26T18:01:06.414767Z
370,57,317,45,5455043,18,2025-12-26T18:01:06.414450Z
291,55,113,45,5455043,18,2025-12-26T18:01:06.414191Z
295,47,72,47,5455043,18,2025-12-26T18:01:06.413927Z
287,55,1,57,5455043,18,2025-12-26T18:01:06.413552Z
113,45,447,38,5455043,16,2025-12-13T12:23:49.851307Z
136,71,283,79,5455043,16,2025-12-13T12:23:49.850889Z
450,79,160,62,5455043,16,2025-12-13T12:23:49.850346Z
322,45,257,50,5455043,16,2025-12-13T12:23:49.843294Z
160,62,612,59,5455043,14,2025-12-02T16:11:40.510364Z
414,80,450,79,5455043,13,2025-11-29T10:46:42.786747Z
450,79,82,76,5455043,13,2025-11-29T10:43:05.271991Z
252,42,97,70,5455043,12,2025-11-22T10:28:14.498957Z
16,101,427,54,5455043,12,2025-11-22T10:28:14.498387Z
447,38,5,64,5455043,12,2025-11-22T10:28:14.492221Z
283,80,666,89,5455043,11,2025-11-08T10:50:36.455449Z
5,63,347,40,5455043,8,2025-10-18T09:45:14.070915Z
430,143,283,75,5455043,6,2025-09-27T08:46:33.521583Z
427,57,381,145,5455043,6,2025-09-27T08:46:33.515081Z
612,59,382,84,5455043,4,2025-09-13T09:49:48.357116Z
666,90,252,44,5455043,4,2025-09-13T09:49:48.356902Z
97,70,64,89,5455043,4,2025-09-13T09:49:48.356683Z
82,74,235,104,5455043,4,2025-09-13T09:49:48.356496Z
257,50,631,45,5455043,4,2025-09-13T09:49:48.356301Z
373,60,568,55,5455043,4,2025-09-13T09:49:48.356095Z
347,40,508,50,5455043,4,2025-09-13T09:49:48.355890Z
72,46,191,40,5455043,4,2025-09-13T09:49:48.355647Z
1,55,220,50,5455043,4,2025-09-13T09:49:48.355440Z
283,75,654,64,5455043,4,2025-09-13T09:49:48.355174Z
631,45,441,45,5455043,2,2025-08-22T16:04:31.609192Z
