season_name,total_points,rank
2016/17,1744,2205648
2017/18,1853,2396275
2018/19,1827,3831753
2019/20,1890,3201366
2020/21,1945,3150729
2021/22,2366,409529
2022/23,2325,1273155
2023/24,2354,611810
2024/25,2289,1635126
