event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,61,61,2607688,2640104,2607687,30,0,1000,0,0,9
2,48,109,6140282,6158479,3634170,60,0,1000,0,0,13
3,79,188,63860,64123,398768,1,25,1002,1,0,12
4,54,242,8820112,8829164,1388973,80,25,1003,0,0,13
5,77,319,13347,13364,179164,1,0,1005,3,0,0
6,56,375,3656170,3666717,311777,35,0,1005,0,0,6
7,69,444,3680658,3694826,355880,35,0,1006,0,0,4
8,73,517,1466337,1476048,271953,15,0,1009,0,0,17
9,54,571,3490905,3495908,219841,30,1,1007,2,0,6
10,78,649,2057872,2068003,188582,20,1,1010,0,0,8
11,53,702,1037167,1038029,99298,10,4,1010,3,0,14
12,40,742,5484641,5497573,125506,45,11,1016,1,0,18
13,50,792,1354825,1359992,93446,15,20,1017,1,0,6
14,62,854,5678804,5693362,139511,50,20,1018,0,0,23
15,74,928,485919,487748,53835,5,2,1016,1,0,15
16,76,1004,1802587,1806194,56703,15,2,1019,0,0,10
17,52,1056,9852465,9853431,214363,80,11,1023,1,0,2
18,59,1115,1185564,1192711,132994,10,11,1021,0,0,6
19,53,1168,1438407,1447012,76116,15,4,1009,0,0,16
20,68,1236,341272,345032,34286,5,4,1014,0,0,4
21,59,1295,2810029,2816682,30088,25,2,1014,2,0,8
22,66,1361,205335,205456,8244,5,4,1017,3,0,13
23,54,1415,2475295,2478716,4038,20,35,1024,2,0,5
24,67,1478,2214540,2221747,4730,20,6,1031,2,4,1
25,78,1552,803461,806331,4103,10,2,1034,2,4,8
26,73,1621,2061246,2065801,4222,20,0,1036,2,4,6
27,59,1680,1345812,1354325,2230,15,0,1036,0,0,12
28,86,1766,327592,330523,1199,5,1,1036,2,0,1
29,65,1831,3415204,3429287,1158,30,1,1042,0,0,6
30,63,1894,547027,555927,816,5,1,1046,0,0,16
31,61,1955,1366788,1371825,790,15,1,1046,1,0,3
32,58,2013,2553534,2591591,856,20,15,1037,0,0,13
33,134,2147,42342,49419,314,1,39,1034,1,0,0
34,55,2202,1602516,1615851,423,15,39,1034,0,0,10
35,52,2254,6160679,6161972,535,50,22,1035,3,0,17
36,91,2345,1085564,1090621,332,10,13,1040,1,0,16
37,34,2379,2927811,2942366,210,25,13,1043,0,0,4
