name,time,event
wildcard,2025-08-31T21:52:29.169793Z,4
3xc,2025-09-22T20:39:49.303166Z,6
bboost,2025-10-17T22:52:02.533670Z,8
freehit,2025-12-12T13:29:36.508511Z,16
freehit,2026-04-11T22:39:41.526063Z,33
wildcard,2026-04-24T19:25:23.309774Z,35
3xc,2026-05-08T20:35:44.242113Z,36
bboost,2026-05-09T18:48:28.083622Z,37
