event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,55,55,4223904,4283256,4223898,45,0,1000,0,0,13
2,42,97,7951736,7970277,6131779,75,0,1001,0,0,8
3,54,151,3195771,3212004,4667470,30,0,1001,0,0,11
4,79,230,1290624,1304560,2581140,15,12,1007,0,0,13
5,69,299,80045,81557,735956,1,12,1015,0,0,11
6,71,370,1009444,1014939,418079,10,31,1020,1,0,17
7,66,436,4532643,4548964,542642,40,31,1022,0,0,4
8,103,539,13977,14138,68732,1,0,1025,2,0,0
9,49,588,4765395,4782405,78432,40,0,1026,0,0,9
10,83,671,1175777,1178261,51691,10,3,1031,3,0,7
11,41,712,4964410,4967273,53566,45,9,1034,3,0,3
12,43,755,4329770,4345089,59561,35,23,1036,1,0,14
13,46,801,2134187,2143813,55850,20,32,1039,1,0,4
14,79,880,1098348,1107978,34473,10,32,1042,0,0,5
15,59,939,2748348,2755833,29740,25,8,1044,2,0,20
16,87,1026,502100,503988,16745,5,8,1045,0,0,14
17,103,1129,235347,235880,4755,5,6,1045,4,0,3
18,44,1173,6427107,6440059,6197,55,6,1050,2,0,3
19,40,1213,6218694,6250779,6634,50,6,1051,0,0,3
20,68,1281,388950,390678,2700,5,4,1049,2,0,4
21,53,1334,4828470,4841719,3505,40,0,1048,1,0,12
22,51,1385,1983716,1989234,2057,20,16,1051,1,0,9
23,51,1436,3375288,3384579,1097,30,8,1053,1,0,9
24,79,1515,295047,299212,453,5,8,1054,0,0,3
25,58,1573,7020273,7029140,1154,55,10,1055,1,0,15
26,66,1639,4016712,4024342,1518,35,2,1057,2,0,5
27,46,1681,6110395,6119367,2158,50,0,1058,2,4,18
28,84,1765,441163,444945,1291,5,9,1060,1,0,6
29,81,1846,790166,793723,494,10,21,1057,1,0,3
30,65,1911,372055,379701,311,5,21,1062,0,0,7
31,63,1974,1060399,1067251,286,10,27,1054,2,0,2
32,37,2011,9652211,9670141,987,75,27,1056,0,0,20
33,122,2133,217660,220860,721,5,27,1052,0,0,26
34,55,2188,1712913,1716369,949,15,28,1049,2,0,0
35,49,2237,7010401,7043694,1359,55,16,1045,0,0,5
36,88,2325,1546451,1553932,998,15,37,1051,1,0,14
37,37,2358,2451596,2455035,682,20,0,1051,2,4,0
