name,time,event
freehit,2025-08-29T18:04:42.218521Z,3
3xc,2025-09-27T09:37:51.363778Z,6
wildcard,2025-10-31T13:55:46.750617Z,10
bboost,2025-11-29T08:09:13.496605Z,13
wildcard,2026-04-10T16:29:00.993374Z,32
bboost,2026-04-18T05:14:42.220965Z,33
freehit,2026-04-24T16:41:33.566343Z,34
3xc,2026-05-08T09:13:45.113860Z,36
