event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,51,51,5471408,5473111,5471399,60,0,1000,0,0,9
2,58,109,3159119,3159469,3734431,30,0,1001,1,0,10
3,65,174,836527,836684,1350449,10,39,1002,1,0,4
4,78,252,1475616,1476265,733514,15,4,1005,0,0,12
5,52,304,2085575,2086535,536693,20,4,1010,0,0,12
6,73,377,801440,801930,274316,10,3,1013,2,0,5
7,83,460,768839,769060,132921,10,1,1014,1,0,4
8,98,558,32698,32754,15847,1,1,1022,0,0,0
9,40,598,8044269,8045575,39623,70,1,1022,0,0,7
10,82,680,1361757,1361968,28888,15,2,1028,3,0,8
11,48,728,2073187,2073702,17723,20,30,1031,1,0,14
12,56,784,1103137,1103594,8341,10,35,1035,1,0,7
13,73,857,56556,57364,965,1,35,1037,0,0,2
14,76,933,1741346,1741751,763,15,38,1038,1,0,9
15,55,988,3890968,3891830,987,35,21,1042,1,0,22
16,74,1062,2327475,2327807,1544,20,20,1041,5,0,3
17,87,1149,1653190,1653552,1160,15,10,1044,1,0,4
18,43,1188,6898167,6898910,2297,55,1,1043,2,4,13
19,51,1239,2088244,2088553,1196,20,0,1044,1,0,5
20,42,1281,6225874,6226287,2750,50,1,1043,1,0,1
21,59,1340,2578775,2579540,2401,25,1,1042,0,0,3
22,42,1382,5471132,5471650,2504,45,1,1040,2,0,8
23,46,1428,5376794,5377363,1887,45,17,1040,1,0,9
24,60,1488,4488524,4488890,2717,40,6,1038,1,0,3
25,71,1559,2204686,2205479,2800,20,31,1039,1,0,14
26,71,1630,2502605,2503044,2570,20,17,1040,1,0,5
27,46,1676,5681550,5682879,2834,45,17,1041,0,0,8
28,82,1758,617683,618109,1938,5,28,1040,2,0,0
29,70,1828,2454822,2455115,1390,20,21,1041,1,0,2
30,75,1903,43272,43370,503,1,21,1045,0,0,9
31,66,1969,646442,646855,368,10,35,1047,2,0,0
32,58,2027,2553534,2557759,419,20,14,1037,0,0,12
33,134,2161,42342,43756,131,1,41,1036,1,0,0
34,59,2220,1051813,1053996,148,10,41,1036,0,0,8
35,56,2276,4156291,4158451,157,35,41,1038,0,0,16
36,71,2347,5596731,5597032,296,45,15,1041,2,0,19
37,41,2388,1672678,1672906,133,15,1,1042,1,0,4
