event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,53,53,4864965,4878208,4864958,55,0,1000,0,0,9
2,43,96,7673712,7678933,6319989,75,0,999,0,0,13
3,65,161,865963,867061,3046843,10,2,1000,2,0,18
4,70,231,3536852,3541909,2489563,35,2,1002,0,0,12
5,74,305,23017,23195,501276,1,2,1003,0,0,0
6,83,388,186659,187038,129534,5,25,1005,3,0,12
7,77,465,1669594,1673599,93137,15,25,1009,0,0,8
8,67,532,3011058,3012995,114552,25,1,1015,2,0,24
9,38,570,9143111,9146740,237445,75,0,1015,1,0,28
10,90,660,321907,323321,105183,5,2,1018,1,0,6
11,51,711,1225686,1229023,57142,10,2,1021,0,0,6
12,43,754,4402754,4405607,64281,40,8,1020,2,0,6
13,59,813,425962,428615,26470,5,12,1016,0,0,7
14,64,877,5236859,5241220,41712,45,0,1021,1,0,3
15,63,940,1792084,1794523,28049,15,0,1030,1,0,18
16,73,1013,2465864,2466350,35858,20,6,1037,1,0,6
17,93,1106,876085,877400,19640,10,3,1042,2,0,8
18,60,1166,1032279,1033979,9463,10,3,1047,0,0,11
19,26,1192,11922744,11923700,22491,95,13,1046,1,0,11
20,74,1266,139163,139412,6687,5,9,1044,2,0,20
21,61,1327,2174267,2177237,5183,20,4,1045,1,0,10
22,45,1372,4007913,4011301,4397,35,21,1048,1,0,8
23,36,1408,9965615,9967535,6212,80,9,1049,2,0,8
24,72,1480,1101223,1103160,4278,10,3,1050,1,0,8
25,74,1554,1327393,1331782,3650,15,3,1054,0,0,11
26,57,1611,6944124,6948823,7155,55,3,1055,0,0,18
27,49,1660,4602156,4605669,6779,40,1,1055,1,0,9
28,93,1753,83005,83304,2536,1,11,1055,3,0,11
29,68,1821,2734349,2737994,1997,25,11,1058,0,0,3
30,50,1871,3338800,3345483,2988,30,11,1061,0,0,20
31,77,1948,49963,50161,1174,1,14,1060,2,0,2
32,58,2006,2553534,2569417,1276,20,24,1046,0,0,13
33,124,2130,179358,181330,825,5,24,1047,0,0,0
34,71,2201,182941,185858,446,5,24,1047,0,0,8
35,60,2261,3015536,3018252,351,25,14,1049,1,0,9
36,82,2343,2797753,2800585,358,25,9,1054,2,0,13
37,27,2370,5296614,5298396,373,45,12,1057,2,0,22
