season_name,total_points,rank
2008/09,1573,912217
2009/10,1874,779948
2010/11,1977,117503
2011/12,1721,1156896
2012/13,1959,335812
2013/14,2103,631398
2014/15,1786,1185587
2015/16,1826,1650825
2016/17,2012,548571
2017/18,1993,1232420
2018/19,2155,470385
2019/20,2144,589525
2020/21,2310,322349
2021/22,2361,424004
2022/23,2592,16533
2023/24,2465,145326
2024/25,2581,17693
