h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,3.01246,1.13452,3.01246,1.13452,"{'att': 345, 'def': 21}","{'att': 232, 'def': 16}",13,3,3,1,2.589,w,2023-08-14 19:30:00,1,0,0,3,1.87794
a,0.34492,1.02642,0.34492,1.02642,"{'att': 340, 'def': 26}","{'att': 297, 'def': 21}",10,6,0,0,0.6751,d,2023-08-20 19:30:00,0,1,0,1,-0.6815000000000001
a,3.29424,0.542939,3.29424,0.542939,"{'att': 227, 'def': 21}","{'att': 235, 'def': 40}",5,10,7,0,2.8390999999999997,w,2023-08-28 19:30:00,1,0,0,3,2.7513009999999998
a,0.564083,2.22142,0.564083,2.22142,"{'att': 163, 'def': 15}","{'att': 241, 'def': 15}",12,1,0,3,0.25880000000000003,l,2023-09-16 14:15:00,0,0,1,0,-1.657337
h,1.79578,0.847915,1.79578,0.847915,"{'att': 262, 'def': 16}","{'att': 212, 'def': 20}",2,13,3,1,2.1228000000000002,w,2023-09-24 19:00:00,1,0,0,3,0.947865
a,1.22827,0.759357,1.22827,0.759357,"{'att': 213, 'def': 9}","{'att': 281, 'def': 26}",4,10,2,0,1.8497,w,2023-09-28 19:30:00,1,0,0,3,0.468913
h,3.10102,0.677345,3.10102,0.677345,"{'att': 145, 'def': 15}","{'att': 388, 'def': 14}",19,0,3,2,2.7783,w,2023-10-01 19:00:00,1,0,0,3,2.4236750000000002
h,2.94239,0.928071,2.19912,0.928071,"{'att': 356, 'def': 12}","{'att': 189, 'def': 27}",9,3,2,1,2.6087,w,2023-10-08 14:15:00,1,0,0,3,1.271049
a,2.39246,1.26757,1.64918,1.26757,"{'att': 229, 'def': 22}","{'att': 521, 'def': 16}",12,7,3,0,2.193,w,2023-10-21 19:00:00,1,0,0,3,0.38161
h,1.94088,0.385398,1.94088,0.385398,"{'att': 214, 'def': 15}","{'att': 484, 'def': 15}",6,3,2,1,2.5504000000000002,w,2023-10-29 20:00:00,1,0,0,3,1.555482
a,1.52768,0.452709,1.52768,0.452709,"{'att': 333, 'def': 26}","{'att': 304, 'def': 28}",6,4,1,2,2.2448,l,2023-11-03 19:00:00,0,0,1,0,1.074971
h,3.93786,0.868854,3.93786,0.868854,"{'att': 381, 'def': 23}","{'att': 202, 'def': 9}",14,2,3,1,2.8694,w,2023-11-12 20:00:00,1,0,0,3,3.069006
h,2.29683,0.945212,2.29683,0.945212,"{'att': 155, 'def': 21}","{'att': 340, 'def': 29}",15,2,1,0,2.3242000000000003,w,2023-11-25 20:00:00,1,0,0,3,1.3516179999999998
a,0.996297,3.18789,0.996297,3.18789,"{'att': 305, 'def': 18}","{'att': 247, 'def': 25}",8,10,0,1,0.2232,l,2023-12-03 20:00:00,0,0,1,0,-2.191593
h,2.16876,1.6656,2.16876,1.6656,"{'att': 188, 'def': 31}","{'att': 325, 'def': 19}",7,8,2,1,1.7868,w,2023-12-10 13:00:00,1,0,0,3,0.5031599999999998
a,0.342126,2.73082,0.342126,1.98754,"{'att': 184, 'def': 22}","{'att': 450, 'def': 23}",3,7,0,2,0.1058,l,2023-12-16 15:15:00,0,0,1,0,-1.6454140000000002
h,2.02936,2.53681,1.28608,1.79353,"{'att': 192, 'def': 7}","{'att': 241, 'def': 27}",4,6,3,3,1.0207,d,2023-12-19 20:30:00,0,1,0,1,-0.5074500000000002
h,1.53277,0.279969,1.53277,0.279969,"{'att': 258, 'def': 19}","{'att': 262, 'def': 16}",9,4,1,0,2.4261,w,2023-12-23 14:15:00,1,0,0,3,1.2528009999999998
a,2.67389,2.32369,2.67389,2.32369,"{'att': 324, 'def': 29}","{'att': 273, 'def': 15}",12,3,3,4,1.6013,l,2024-01-03 20:30:00,0,0,1,0,0.35020000000000007
a,1.42876,0.684269,1.42876,0.684269,"{'att': 362, 'def': 24}","{'att': 323, 'def': 25}",7,6,1,0,2.0479,w,2024-01-22 20:00:00,1,0,0,3,0.744491
h,2.80234,0.406631,2.80234,0.406631,"{'att': 294, 'def': 21}","{'att': 384, 'def': 19}",13,2,2,0,2.8463000000000003,w,2024-01-28 20:00:00,1,0,0,3,2.395709
h,1.29884,0.426602,1.29884,0.426602,"{'att': 251, 'def': 27}","{'att': 312, 'def': 23}",3,2,2,1,2.1546,w,2024-01-31 20:00:00,1,0,0,3,0.8722380000000001
a,1.35012,2.36334,1.35012,2.36334,"{'att': 342, 'def': 32}","{'att': 347, 'def': 15}",7,10,1,1,0.6396,d,2024-02-04 20:00:00,0,1,0,1,-1.01322
