name,time,event
wildcard,2025-10-27T18:23:16.157155Z,10
3xc,2025-11-28T13:48:07.107156Z,13
freehit,2025-12-26T09:41:22.157276Z,18
bboost,2025-12-29T07:24:18.475764Z,19
wildcard,2026-04-18T07:16:49.501939Z,33
freehit,2026-04-24T14:23:35.253597Z,34
3xc,2026-05-06T07:06:12.254422Z,36
bboost,2026-05-15T05:33:13.224874Z,37
