event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,68,68,1235729,1371499,1235729,15,5,1000,0,0,17
2,56,124,3723096,3808277,1242805,35,5,1000,1,0,3
3,51,175,4387444,4458582,1254049,40,32,1006,1,0,10
4,81,256,1043748,1072768,558841,10,30,1006,1,0,11
5,48,304,3662941,3739376,552929,35,24,1011,1,0,15
6,64,368,2092663,2118395,483029,20,8,1013,1,0,10
7,86,454,432127,456203,197735,5,8,1015,0,0,7
8,71,525,1939427,1980823,174279,20,5,1021,1,0,14
9,48,573,5084106,5206049,196702,45,5,1022,0,0,14
10,75,648,2895010,2988921,198943,25,4,1022,0,0,6
11,44,692,3220461,3370230,170941,30,4,1024,0,0,5
12,43,735,4402754,4443867,178392,40,5,1022,2,0,9
13,36,771,5558484,5622758,255301,45,19,1024,1,0,5
14,75,846,2004721,2026303,201680,20,6,1023,2,0,7
15,48,894,6623229,6661546,266430,55,2,1023,2,0,3
16,74,968,2275279,2295344,273343,20,5,1021,3,0,4
17,84,1052,2279596,2296496,254190,20,2,1024,3,0,7
18,53,1105,2538088,2651473,200616,25,2,1028,0,0,11
19,53,1158,1594483,1614955,121097,15,2,1028,1,0,0
20,55,1213,1984487,2075812,101459,20,2,1026,0,0,9
21,59,1272,2578775,2696497,89823,25,2,1024,0,0,15
22,34,1306,9664529,9711854,118472,80,17,1021,2,0,14
23,44,1350,6294416,6355672,110923,50,10,1023,1,0,11
24,76,1426,584576,598593,66860,5,13,1020,2,0,3
25,71,1497,2035585,2150846,63889,20,13,1023,0,0,5
26,79,1576,972806,987478,40010,10,1,1025,2,0,8
27,53,1629,2812957,2950059,31296,25,1,1026,0,0,15
28,87,1716,245979,259330,17031,5,1,1028,0,0,0
29,80,1796,909256,920246,7726,10,0,1028,2,0,-1
30,59,1855,1055690,1119488,6894,10,0,1031,0,0,9
31,65,1920,791255,801253,5373,10,63,1025,3,0,5
32,66,1986,950357,1018595,3683,10,63,1031,0,0,3
33,95,2081,1381097,1413909,8921,15,8,1016,0,0,2
34,80,2161,24059,29713,3605,1,8,1016,0,0,4
35,57,2218,3783510,3963821,3398,30,8,1016,0,0,5
36,94,2312,766814,775685,1904,10,0,1014,3,0,7
37,49,2361,674771,709859,553,10,0,1015,0,0,0
