h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,0.871157,1.31464,0.109858,1.31464,"{'att': 291, 'def': 14}","{'att': 333, 'def': 30}",4,10,1,3,0.9918,l,2023-08-19 16:30:00,0,0,1,0,-1.204782
h,0.760807,1.44199,0.760807,1.44199,"{'att': 338, 'def': 21}","{'att': 200, 'def': 27}",5,11,2,1,0.8122,w,2023-08-26 16:30:00,1,0,0,3,-0.6811830000000001
a,2.41709,2.07837,2.41709,2.07837,"{'att': 172, 'def': 21}","{'att': 198, 'def': 14}",5,4,0,0,1.6172000000000002,d,2023-09-02 16:30:00,0,1,0,1,0.3387199999999999
h,2.97022,1.93433,2.20892,1.93433,"{'att': 173, 'def': 19}","{'att': 261, 'def': 17}",7,13,4,2,2.0740000000000003,w,2023-09-17 13:00:00,1,0,0,3,0.2745899999999999
a,0.98737,0.834621,0.98737,0.834621,"{'att': 184, 'def': 27}","{'att': 222, 'def': 21}",6,9,1,1,1.5098,d,2023-09-22 16:30:00,0,1,0,1,0.15274900000000002
h,0.976021,1.45269,0.976021,1.45269,"{'att': 211, 'def': 18}","{'att': 259, 'def': 31}",3,8,1,1,0.9969,d,2023-09-28 16:30:00,0,1,0,1,-0.476669
a,0.791935,0.830718,0.791935,0.830718,"{'att': 253, 'def': 21}","{'att': 277, 'def': 31}",4,8,0,2,1.337,l,2023-10-01 18:45:00,0,0,1,0,-0.03878300000000001
h,1.91977,0.506291,1.91977,0.506291,"{'att': 187, 'def': 17}","{'att': 272, 'def': 22}",5,9,2,1,2.4989999999999997,w,2023-10-08 13:00:00,1,0,0,3,1.413479
a,1.42786,1.63336,0.666556,1.63336,"{'att': 284, 'def': 19}","{'att': 209, 'def': 16}",9,7,1,2,1.1486,l,2023-10-22 13:00:00,0,0,1,0,-0.9668039999999999
a,1.29593,4.07472,1.29593,3.31342,"{'att': 178, 'def': 16}","{'att': 313, 'def': 19}",2,9,3,4,0.1758,l,2023-10-29 11:30:00,0,0,1,0,-2.0174899999999996
h,0.80376,1.87117,0.80376,1.87117,"{'att': 181, 'def': 14}","{'att': 298, 'def': 17}",10,4,2,1,0.5345,w,2023-11-06 17:30:00,1,0,0,3,-1.06741
a,0.58612,3.2782,0.58612,2.5169,"{'att': 291, 'def': 26}","{'att': 343, 'def': 12}",3,14,0,2,0.1055,l,2023-11-12 20:45:00,0,0,1,0,-1.9307800000000002
h,0.990501,1.82552,0.990501,1.82552,"{'att': 226, 'def': 15}","{'att': 338, 'def': 30}",11,7,2,1,0.6755,w,2023-11-26 14:00:00,1,0,0,3,-0.8350190000000001
a,0.728766,1.01016,0.728766,1.01016,"{'att': 264, 'def': 26}","{'att': 252, 'def': 22}",4,3,1,3,1.0314,l,2023-12-02 19:45:00,0,0,1,0,-0.2813939999999999
h,1.50797,1.06355,1.50797,1.06355,"{'att': 178, 'def': 26}","{'att': 236, 'def': 28}",8,10,0,0,1.7344,d,2023-12-10 11:30:00,0,1,0,1,0.44442000000000004
a,1.84133,0.729342,1.08003,0.729342,"{'att': 146, 'def': 29}","{'att': 266, 'def': 30}",8,5,1,2,2.3,l,2023-12-16 14:00:00,0,0,1,0,0.350688
