season_name,total_points,rank
2013/14,1852,1564502
2014/15,1696,1640461
2017/18,1430,4970905
2018/19,2094,891257
2019/20,1894,3154940
2020/21,2245,628401
2021/22,1886,3914234
2022/23,2303,1491426
2023/24,2411,314710
2024/25,2540,53016
