event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,55,55,4223904,4242146,4223898,45,10,1000,0,0,13
2,43,98,7673712,7679501,5939885,75,10,999,0,0,5
3,71,169,320320,320776,1910530,5,8,997,2,0,6
4,51,220,9682741,9684781,3913606,85,5,997,1,0,9
5,59,279,676867,679796,2164540,10,5,998,0,0,9
6,82,361,193723,194214,689197,5,3,1002,0,0,10
7,88,449,299305,300665,264977,5,3,1007,0,0,0
8,59,508,5276373,5281018,434362,45,3,1014,0,0,13
9,50,558,4650270,4652959,422564,40,2,1011,1,0,35
10,85,643,871350,871597,260005,10,4,1016,4,0,7
11,47,690,2189134,2194346,191568,20,4,1021,0,0,4
12,63,753,446185,446708,67247,5,34,1025,2,0,2
13,40,793,3724883,3729834,87155,30,34,1028,0,0,5
14,65,858,4972119,4975191,116220,40,13,1027,2,0,3
15,75,933,392608,393363,41134,5,13,1029,0,0,7
16,79,1012,1393766,1395711,38245,15,8,1022,4,0,5
17,94,1106,756133,757583,19791,10,3,1029,1,0,7
18,50,1156,3815205,3818562,17342,35,8,1034,2,0,13
19,37,1193,8073697,8079351,21642,65,3,1033,1,0,2
20,73,1266,144407,144973,6732,5,3,1031,0,0,7
21,57,1323,3196413,3202904,6549,30,3,1031,0,0,9
22,42,1365,5393205,5398135,6673,45,19,1029,1,0,4
23,42,1407,6907487,6915778,6519,55,19,1030,0,0,6
24,71,1478,1303377,1305760,4739,15,7,1033,2,0,3
25,65,1543,4033279,4039913,6719,35,7,1037,0,0,5
26,74,1617,1805573,1808069,5182,15,14,1037,1,0,5
27,51,1668,3496423,3502995,4336,30,14,1037,0,0,8
28,88,1756,229068,230176,2104,5,28,1034,2,0,6
29,43,1799,9460492,9464343,6553,75,28,1036,0,0,3
30,60,1859,993008,995123,5617,10,28,1037,1,0,7
31,67,1926,536874,538627,3826,5,6,1037,2,0,0
32,58,1984,2553534,2570732,4045,20,6,1020,0,0,11
33,134,2118,42342,46493,1543,1,25,1020,1,0,0
34,69,2187,277662,281564,967,5,25,1020,0,0,13
35,55,2242,4861908,4865544,1012,40,5,1022,1,0,9
36,88,2330,1607217,1608343,740,15,16,1026,3,0,12
37,23,2353,6759588,6765100,856,55,1,1029,1,0,13
