season_name,total_points,rank
2013/14,1509,2564289
2014/15,1804,1091513
2015/16,1856,1487492
2018/19,1884,3271008
2019/20,2184,365339
2020/21,2429,49355
2021/22,2271,795560
2022/23,2268,1877601
2023/24,2491,91426
2024/25,2324,1237745
